c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
4.41,1.19,4.67,80,65.22,8,7,8,8829,12.0206,0.20505,65.5246
3.66,1.43,5.31,80,72.68,8,7,8,8829,12.0206,0.20505,65.5246
3.65,4.37,5.19,80,66.3,8,9,8,10881,6.25964,0.0901809,69.0921
1.6,3.05,1.63,80,63.28,6,8,7,7065,13.6134,0.37606,62.8907
4.22,1.98,5.32,80,66.84,8,8,8,9682,7.18217,0.121081,67.8125
3.11,2.47,1.27,80,72.84,7,8,6,6119,20.1665,0.545549,61.2749
3.59,1.58,4.74,80,77.56,7,7,8,8411,12.3554,0.242608,64.7942
2.16,0.54,5.49,80,78.48,6,6,8,7366,24.7441,0.765693,59.8027
1.76,3.95,2.69,80,65.88,7,9,7,8629,11.6803,0.24786,64.7012
1.04,3.64,3.82,80,68,6,8,8,8899,10.4096,0.257208,64.5404
3.21,5.08,0.24,80,68.84,7,8,5,5256,38.7789,1.39811,57.1878
2.09,1.86,4.82,80,76.68,7,7,8,8411,12.3554,0.242608,64.7942
0.44,1.56,4.05,80,64.4,5,7,8,7769,18.1817,0.685519,60.283
1.43,2.47,2.1,80,64.8,6,8,7,7065,13.6134,0.37606,62.8907
4.12,3.58,4.94,80,76.4,8,8,8,9682,7.18217,0.121081,67.8125
0.2,2.75,5.45,80,72,4,8,8,8437,23.0087,1.01348,58.5851
0.86,4.78,3.32,80,79.12,6,9,7,8264,11.0105,0.344698,63.2688
5.01,1.55,0.58,80,71.94,8,7,5,4821,39.8368,1.44163,57.0547
4.19,4.09,1.8,80,78.28,7,8,7,7430,12.8756,0.27747,64.2111
0.92,0.17,5.45,80,61.84,6,5,8,6901,38.453,1.60646,56.5845
3.11,2.74,3.26,80,54.22,8,8,8,9682,7.18217,0.121081,67.8125
5.07,3.25,5.48,80,79.98,8,8,8,9682,7.18217,0.121081,67.8125
4.43,4.05,0.72,80,73.16,7,8,6,6119,20.1665,0.545549,61.2749
3.44,0.29,0.52,80,79.36,6,5,5,2893,58.5943,2.80104,54.17
0.6,5.53,3.46,80,54.6,6,9,8,10098,9.42933,0.225063,65.1202
2.49,1.24,1.47,80,76.84,7,7,6,5266,21.8569,0.625687,60.6797
3.49,4.7,0.4,80,77.16,7,8,5,5256,38.7789,1.39811,57.1878
4.21,4.17,2.53,80,65.58,8,9,7,9047,9.90498,0.209615,65.429
2.14,2.57,4.52,80,65.28,7,8,8,9264,8.51183,0.158791,66.635
3.47,4.63,4.39,80,79.1,8,8,8,9682,7.18217,0.121081,67.8125
2.77,1.3,0.91,80,72.08,6,7,6,4901,24.2554,0.725875,60.0346
1.18,3.67,4.35,80,73.6,6,8,8,8899,10.4096,0.257208,64.5404
5.32,3.52,1.4,80,61.2,8,8,7,7848,11.1256,0.239732,64.846
3.41,3.95,3.06,80,62.9,8,8,8,9682,7.18217,0.121081,67.8125
3.95,1.49,0.93,80,69.4,7,7,6,5266,21.8569,0.625687,60.6797
3.82,4.22,1.35,80,63,8,8,7,7848,11.1256,0.239732,64.846
4.83,3.26,0.58,80,72.86,8,8,5,5674,38.2867,1.36121,57.304
1.3,4.95,5,80,70.2,6,9,8,10098,9.42933,0.225063,65.1202
3.37,4.73,5.19,80,67.18,8,9,8,10881,6.25964,0.0901809,69.0921
4.41,2.91,0.4,80,66.52,7,8,5,5256,38.7789,1.39811,57.1878
