c0,c1,c2,c3,Requested_tolerance,estimated_error,l0,l1,l2,l3,Total_retrieve_size,MaxErr,MSE,PSNR
3.11,5.51,3.61,5.43,9953.48,7860.8,14,11,8,6,10975794,1053.31,46117.8,53.3208
1.41,4.91,5.23,5.12,9953.48,8639.36,13,10,8,6,10706073,1052.29,46501.1,53.2849
0.35,2.07,3.1,0.96,9953.48,8345.6,10,8,7,4,3356981,3817.64,393980,44.0048
4.42,4.61,3.4,4.95,9953.48,7470.4,15,10,8,6,10784266,1053.47,46324.6,53.3014
1.49,3.21,0.96,5.28,9953.48,7879.04,13,10,6,6,9034446,1941.96,115805,49.3222
1.16,2.01,2.39,0.98,9953.48,7639.04,12,8,7,4,3417760,3817.64,378541,44.1784
0.44,3.6,2.75,0.3,9953.48,9236.48,10,9,6,3,1798868,7047,638681,41.9067
2.04,5.49,3.51,3.7,9953.48,9791.36,14,11,8,5,7292511,1814.7,126951,48.9231
2.62,0.85,4.37,0.11,9953.48,7909.65,13,8,8,0,3070356,11094.4,511183,42.8737
0.86,3.95,2.92,4.7,9953.48,6868.48,13,10,8,6,10706073,1052.29,46501.1,53.2849
4.7,0.76,4.01,4.71,9953.48,7340.48,15,8,8,6,10388018,1206.53,50793.7,52.9014
4.34,2.14,3.51,3.99,9953.48,6226.24,15,10,8,6,10784266,1053.47,46324.6,53.3014
4.76,4.22,3.15,2.81,9953.48,9672.96,14,10,7,5,6083395,2152.43,142464,48.4225
2.71,5.37,2.29,2.52,9953.48,8366.72,13,10,7,5,6045106,2180.43,142726,48.4145
0.09,4.2,5.49,1.53,9953.48,9707.52,9,10,8,4,4708780,3899.48,434387,43.5807
1.39,2.69,3.35,1.54,9953.48,8800.64,13,9,8,4,4617477,3662.42,359694,44.4002
4.41,0.49,0.82,2.87,9953.48,8200,14,7,6,5,4839271,2784.45,212416,46.6876
0.2,4.62,3.92,2.07,9953.48,6940.16,10,10,8,5,6925841,1984.94,143168,48.401
3.87,3.54,4.01,0.62,9953.48,7675.84,14,9,7,4,3678082,3793.02,374187,44.2286
2.1,5.21,4.28,0.77,9953.48,8337.92,13,10,7,4,3850178,3848.68,373374,44.238
3.39,4.97,2.67,3.41,9953.48,9095.36,14,10,8,5,7061079,1818.39,127171,48.9156
1.52,2.33,1.17,3.12,9953.48,9576.96,12,9,6,5,5104608,2805.68,197929,46.9944
4.47,1.81,1.6,0.04,9953.48,7259.71,13,7,6,0,1244796,11072.5,591949,42.2367
1.16,3.54,3.71,1.06,9953.48,9195.52,12,9,7,4,3603623,3803.02,375040,44.2187
2.32,0.16,5.1,4.27,9953.48,7221.76,14,7,8,6,10194181,1419.88,62549.3,51.9973
5.35,0.2,0.86,3.65,9953.48,9817.28,14,6,6,5,4718794,3229.19,258371,45.8371
0.15,3.8,2.29,1.01,9953.48,9953.28,9,9,6,4,2826768,4402.02,504527,42.9307
2.72,0.48,3.41,0.49,9953.48,8837.12,12,6,7,3,2093317,7019,630896,41.9599
3.05,1.24,5.3,0.18,9953.48,9859.58,15,10,9,0,4768758,11003.4,502207,42.9507
0.24,4.99,2.43,3.02,9953.48,9434.88,10,10,7,5,5948157,2263.59,158132,47.9693
4.94,1.24,2.99,1.58,9953.48,9929.92,15,9,7,4,3717986,3796.02,374153,44.229
5.04,2.33,4.15,5.51,9953.48,8444.16,15,9,8,6,10573881,1084.94,47239.8,53.2164
1.28,2.39,2.16,3.86,9953.48,9399.04,13,10,8,5,7022790,1846.29,127367,48.9089
0.65,2.87,0.02,4.69,9953.48,5416.96,12,10,4,6,8317090,7106.24,511168,42.8739
0.99,2.9,3.69,3.09,9953.48,9086.72,12,9,8,5,6776235,1846.19,129002,48.8535
2.87,4.64,4.3,0.44,9953.48,9562.88,12,9,7,3,2553590,6712.24,570126,42.3998
3.21,3.38,1.27,4.32,9953.48,6208.16,15,10,7,6,9806582,1508.37,61087.8,52.0999
4,3.55,0.23,1.96,9953.48,9552.64,14,10,5,4,2744205,5762.35,563625,42.4496
1.17,0.98,5.5,0.16,9953.48,9107.32,13,9,9,0,4480180,10985.2,503435,42.9401
3.83,3.18,3.59,4.26,9953.48,6668.64,15,10,8,6,10784266,1053.47,46324.6,53.3014
2.22,4.05,4.44,0.53,9953.48,9548.8,13,10,7,3,2800145,6663.93,568531,42.412
3.69,0.52,2.46,2.13,9953.48,7531.84,14,7,7,5,5533214,2570.02,159209,47.9398
4.08,1.11,4.66,2.09,9953.48,7365.12,14,8,8,5,6664831,1857.87,131533,48.7692
0.61,1.61,4.1,5.47,9953.48,8190.72,12,9,8,6,10459518,1087.52,48201,53.1289
4.73,3.63,4.89,3.24,9953.48,9755.2,14,10,8,5,7061079,1818.39,127171,48.9156
4.78,4.25,0.24,4.8,9953.48,6518.72,15,10,5,6,8662320,3722.28,254357,45.9051
1.48,2.24,1.88,5.12,9953.48,7836.16,13,9,7,6,9518004,1452.66,62307.9,52.0141
3.56,0.67,3.46,0.17,9953.48,9834.41,15,9,8,0,3334412,11096.1,507534,42.9048
1.16,2.01,1.54,3.28,9953.48,8957.44,12,9,7,5,5798551,2169.35,144311,48.3665
4.93,2.53,1.25,3.27,9953.48,8703.52,15,9,7,5,5912914,2154.35,143588,48.3883
2.65,4.21,2.85,3.87,9953.48,9739.2,14,11,8,5,7292511,1814.7,126951,48.9231
2.96,2.72,5.34,5.18,9953.48,8481.28,14,10,8,6,10744362,1048.01,46398.4,53.2945
4.08,1.29,4.77,5.33,9953.48,8295.68,15,9,8,6,10573881,1084.94,47239.8,53.2164
4.24,3.14,4.75,2.79,9953.48,9085.44,14,9,8,5,6850694,1828.19,128194,48.8808
0.94,1.15,4.78,3.38,9953.48,9724.16,13,9,8,5,6812405,1850.69,128419,48.8732
1.47,4.13,4.57,1.15,9953.48,7672.96,13,10,8,4,4827862,3634.56,358782,44.4112
1.61,4.81,2.17,2.42,9953.48,7896.96,13,10,7,5,6045106,2180.43,142726,48.4145
4.27,2.63,0.62,1.66,9953.48,8879.04,14,9,6,4,2984139,4104.29,429004,43.6349
0.8,4.98,2.27,2.21,9953.48,7590.4,12,10,7,5,6008936,2159.55,143235,48.399
0.89,2.12,3.58,1.32,9953.48,9729.28,12,9,7,4,3603623,3803.02,375040,44.2187
2.74,3.2,0.47,0.73,9953.48,9894.4,12,8,5,3,1223465,7677.52,765288,41.1212
0.38,1.6,3.9,4.23,9953.48,6786.56,12,9,8,6,10459518,1087.52,48201,53.1289
3.22,4.48,3.04,1.88,9953.48,7639.68,14,10,7,5,6083395,2152.43,142464,48.4225
4.51,5.17,1.34,0.08,9953.48,8043.26,13,9,6,0,1584592,11148.5,576744,42.3497
0.62,2.43,2.1,4.49,9953.48,7138.56,12,10,7,6,9692219,1454.37,61993.4,52.036
1.32,5.18,1.25,4.55,9953.48,6355.2,13,11,7,6,9959821,1511.66,61073.6,52.101
3.32,3.27,5.11,1.8,9953.48,6827.52,14,10,8,5,7061079,1818.39,127171,48.9156
3.16,2.13,2.72,0.84,9953.48,7518.72,13,8,7,4,3453930,3833.64,377764,44.1873
0.27,2.49,3.28,1.87,9953.48,7895.04,11,9,7,5,5765667,2241.35,147796,48.2629
2.7,0.99,4.11,4.62,9953.48,7175.04,14,9,8,6,10533977,1072.94,47299.2,53.211
3.86,4.71,2.49,1.74,9953.48,6839.68,14,10,7,5,6083395,2152.43,142464,48.4225
3.73,2.02,2.42,2.2,9953.48,7620.16,14,9,7,5,5873010,2151.35,143568,48.3889
2.58,2.46,2.42,4.34,9953.48,6080.64,14,10,8,6,10744362,1048.01,46398.4,53.2945
0.43,1.01,5.46,1.08,9953.48,7846.4,11,8,8,4,4362560,3855.06,366723,44.3161
5.43,1.84,1.47,3.13,9953.48,8473.44,15,9,7,5,5912914,2154.35,143588,48.3883
1.19,0.25,0.89,1.85,9953.48,9808.64,12,7,6,4,2569884,4323.28,444983,43.4761
1.49,3.01,3.29,1.05,9953.48,8631.04,12,9,7,4,3603623,3803.02,375040,44.2187
2.67,3.29,4.23,0.16,9953.48,9792.6,15,11,8,0,3776229,11110.1,506322,42.9152
2.2,3.42,0.56,5.34,9953.48,7123.2,14,10,6,6,9072735,1920.08,115747,49.3244
4.28,2.24,1.41,3.95,9953.48,9888.64,15,10,7,5,6123299,2156.18,142469,48.4223
1.74,2.01,3.95,0.32,9953.48,7918.08,12,8,7,3,2367727,6723.6,573371,42.3751
0.15,1.95,1.65,0.35,9953.48,8396.8,9,7,6,3,1436939,7255.04,714842,41.4174
1.31,2.87,5.28,1.93,9953.48,7474.56,13,9,8,5,6812405,1850.69,128419,48.8732
4.46,4.1,4.67,2.12,9953.48,7400.32,14,10,8,5,7061079,1818.39,127171,48.9156
5.24,5.15,5.18,5.07,9953.48,8257.28,15,11,8,6,11015698,1057.31,46051.3,53.3271
0.1,1.88,3.71,5.37,9953.48,7930.88,10,9,8,6,10398739,1207.52,63617.7,51.9237
1.97,3.71,5.08,0.62,9953.48,8755.84,13,9,8,3,3567444,6443.23,554359,42.5216
0.14,0.31,5.49,3.84,9953.48,9623.04,11,7,9,5,7627516,2095.06,143884,48.3794
2.92,4.39,2.23,5.46,9953.48,8529.92,14,10,7,6,9766678,1504.37,61128.9,52.097
1.5,4.46,1.72,1.06,9953.48,9198.08,12,9,6,4,2909680,4138.29,429967,43.6251
4.86,4.43,2.48,3.66,9953.48,9410.24,15,10,8,5,7100983,1822.04,127144,48.9165
5.25,0.24,4.76,3.09,9953.48,9424.96,14,6,8,5,6390421,2593.8,189204,47.1902
2.93,2.9,2.57,5.07,9953.48,8288.32,14,10,7,6,9766678,1504.37,61128.9,52.097
4.48,1.4,0.51,5.47,9953.48,7075.84,15,9,6,6,8902254,1986.5,116510,49.2958
5.07,1.15,3.53,0.41,9953.48,8475.52,13,7,7,3,2249964,6711.62,585261,42.286
1.49,4.98,3.21,3.2,9953.48,8929.92,13,10,8,5,7022790,1846.29,127367,48.9089
5.05,4.75,4.53,2.21,9953.48,7615.04,14,10,8,5,7061079,1818.39,127171,48.9156
0.8,1.86,1.51,2.8,9953.48,9881.6,12,8,6,5,4918745,2808.87,201432,46.9182
4.63,3.66,4.02,3.26,9953.48,9351.36,14,10,8,5,7061079,1818.39,127171,48.9156
0.48,4.83,0.4,1.62,9953.48,9756.16,10,9,5,4,2398582,5828.36,580437,42.3219
2.9,3.56,2.58,5.05,9953.48,8361.6,14,10,7,6,9766678,1504.37,61128.9,52.097
1.87,2.11,3.79,5.32,9953.48,7988.16,14,9,8,6,10533977,1072.94,47299.2,53.211
4.56,2.34,2.03,1.64,9953.48,9541.12,14,9,7,4,3678082,3793.02,374187,44.2286
1.8,2.81,5.12,1.2,9953.48,8371.2,13,9,8,4,4617477,3662.42,359694,44.4002
0.94,1.43,1.09,2.3,9953.48,7795.2,12,8,6,5,4918745,2808.87,201432,46.9182
1.14,2.19,0.21,3.23,9953.48,8181.76,12,9,5,5,4654289,3948.61,338722,44.6611
1.7,3.18,2.22,2.59,9953.48,8500.48,13,9,7,5,5834721,2173.85,143859,48.3801
1.44,2.97,3.9,5.43,9953.48,8029.44,13,10,8,6,10706073,1052.29,46501.1,53.2849
5.11,0.59,5.02,0.75,9953.48,8980.16,14,7,7,4,3338286,3755.94,389543,44.0539
1.06,3.98,1.05,4.33,9953.48,6086.4,13,10,7,6,9728389,1506.37,61297.4,52.0851
3.84,1.6,3.21,4.62,9953.48,6845.44,15,9,8,6,10573881,1084.94,47239.8,53.2164
0.9,2.73,1.32,1.61,9953.48,8760.32,12,9,7,4,3603623,3803.02,375040,44.2187
4.31,2.48,3.53,2.09,9953.48,8667.84,14,9,7,5,5873010,2151.35,143568,48.3889
1.77,0.51,4.7,2.15,9953.48,7445.12,13,7,8,5,6472609,2117.75,143952,48.3773
1.38,4.35,4.42,0.59,9953.48,7741.44,13,10,8,3,3777829,6473.81,553320,42.5297
0.1,2.47,5.12,0.23,9953.48,8596.48,8,8,7,3,2267475,6803.26,896721,40.4329
4.12,0.23,4.63,1.66,9953.48,9772.8,14,6,8,4,4195493,4736.91,421460,43.7119
2.4,0.92,3.81,3.77,9953.48,6123.52,14,9,8,6,10533977,1072.94,47299.2,53.211
0.21,4.65,1.25,1.32,9953.48,9372.16,9,9,6,4,2826768,4402.02,504527,42.9307
0.73,5.15,4.21,3.44,9953.48,9953.28,12,10,8,5,6986620,1836.39,128008,48.8871
0.61,4.83,4.33,0.76,9953.48,8939.52,11,9,7,4,3570739,3899.02,378082,44.1836
1.62,4.18,0.51,3.08,9953.48,9674.24,12,9,5,5,4654289,3948.61,338722,44.6611
2.94,3.65,1.94,0.77,9953.48,8249.6,13,9,6,4,2945850,4082.29,429074,43.6342
1.59,0.97,1.29,2.07,9953.48,7479.68,13,8,6,5,4954915,2744.87,200655,46.935
4.6,3.68,4.12,3.72,9953.48,6463.36,15,10,8,6,10784266,1053.47,46324.6,53.3014
4.29,5.04,2.17,2.86,9953.48,8861.76,14,10,7,5,6083395,2152.43,142464,48.4225
3.92,0.73,1.94,2.44,9953.48,7482.88,14,8,7,5,5687147,2181.03,146743,48.2939
2.61,0.52,3.8,3.24,9953.48,9197.12,14,7,8,5,6510898,2087.25,143686,48.3854
0.5,0.49,0.67,1.83,9953.48,9497.6,11,7,6,4,2537000,4213.14,447741,43.4492
2.25,4.91,3.65,2.18,9953.48,8974.72,13,10,7,5,6045106,2180.43,142726,48.4145
2.82,3.4,0.19,4.46,9953.48,5870.72,14,10,5,6,8622416,3713.28,254367,45.9049
2.31,3.88,2.75,4.28,9953.48,6361.28,14,10,8,6,10744362,1048.01,46398.4,53.2945
5.39,5.47,1.26,3.85,9953.48,9611.36,15,11,7,5,6354731,2142.68,142299,48.4275
5.15,4.14,1.36,3.19,9953.48,9930.72,15,10,6,5,5429356,2799.67,196060,47.0356
4.12,4.95,3.96,0.34,9953.48,8371.2,13,9,7,3,2589760,6713.49,569651,42.4034
1.53,0.93,1.23,2.53,9953.48,8274.56,13,8,6,5,4954915,2744.87,200655,46.935
4.72,0.97,3.41,4.96,9953.48,7397.12,15,8,8,6,10388018,1206.53,50793.7,52.9014
1.81,1.35,5.43,1.83,9953.48,6989.44,13,9,8,5,6812405,1850.69,128419,48.8732
5.01,5.54,0.85,5.04,9953.48,7336.48,15,11,6,6,9344071,1923.87,115350,49.3393
0.85,5.25,0.79,3.6,9953.48,9771.52,12,10,6,5,5314993,2855.67,196990,47.0151
1.04,1.51,1.11,2.83,9953.48,8975.36,12,8,6,5,4918745,2808.87,201432,46.9182
1.96,0.71,3.13,1.13,9953.48,8811.52,12,7,7,4,3263827,3772.94,390357,44.0449
0.22,1.93,4.48,4.51,9953.48,7462.4,11,9,8,6,10426634,1131.48,51041.9,52.8802
5.38,1.99,1.08,0.57,9953.48,8244.48,13,8,6,3,1709954,7112.62,626140,41.9928
0.79,5.53,5.28,5.52,9953.48,9164.8,12,10,8,6,10669903,1069.06,47328.4,53.2083
1.97,3.35,5.41,1.02,9953.48,7931.52,13,9,8,4,4617477,3662.42,359694,44.4002
1.6,1.04,3.94,1.83,9953.48,6400,13,8,8,5,6626542,1880.37,131706,48.7635
5.14,3.95,4.65,4.3,9953.48,7371.84,15,10,8,6,10784266,1053.47,46324.6,53.3014
3.44,4.03,5.26,5.36,9953.48,8807.68,14,10,8,6,10744362,1048.01,46398.4,53.2945
1.22,3.38,2.79,5.39,9953.48,8887.04,13,10,7,6,9728389,1506.37,61297.4,52.0851
2.44,5.47,3.37,2.78,9953.48,9922.56,14,10,7,5,6083395,2152.43,142464,48.4225
2.84,2.6,3.99,2.78,9953.48,8492.8,14,9,8,5,6850694,1828.19,128194,48.8808
5.21,3.71,2.71,2.11,9953.48,7654.56,15,10,7,5,6123299,2156.18,142469,48.4223
0.16,5.01,0.7,1.16,9953.48,9064.96,9,9,5,4,2376449,5828.36,642050,41.8838
2.99,2.37,4.77,3.91,9953.48,6797.28,15,10,8,6,10784266,1053.47,46324.6,53.3014
1.02,4.79,3.91,3.57,9953.48,9685.12,13,11,8,5,7254222,1837.2,127162,48.9159
2.47,0.02,2.57,2.05,9953.48,7072.96,14,4,7,5,5271501,7572.06,650648,41.826
4.99,3.46,4.69,1.67,9953.48,9844.16,14,10,8,4,4866151,3618.56,358696,44.4122
1.47,2.23,1.13,4.05,9953.48,9831.04,13,10,7,5,6045106,2180.43,142726,48.4145
2.54,3.75,3.34,1.09,9953.48,9007.36,13,9,7,4,3639793,3819.02,374368,44.2265
1.65,2.44,3.69,2.55,9953.48,9731.2,13,9,7,5,5834721,2173.85,143859,48.3801
0.24,2.18,1.44,2.05,9953.48,6292.48,11,9,7,5,5765667,2241.35,147796,48.2629
5.21,0.36,1.55,1.56,9953.48,8512.32,14,7,7,4,3338286,3755.94,389543,44.0539
3.71,3.55,2.89,2.05,9953.48,7730.88,14,10,7,5,6083395,2152.43,142464,48.4225
2.41,2.12,2.55,0.24,9953.48,8582.4,12,8,6,3,1673784,7111.37,626940,41.9872
5.44,3.54,3.74,4.39,9953.48,6950.4,15,10,8,6,10784266,1053.47,46324.6,53.3014
5.49,2.17,4.95,0.75,9953.48,8872,14,9,7,4,3678082,3793.02,374187,44.2286
3.23,0.08,3.18,0.26,9953.48,9711.36,12,4,6,3,1258138,9948.75,1.12958e+06,39.4303
2.51,0.63,2.95,3.42,9953.48,8917.44,14,8,8,5,6664831,1857.87,131533,48.7692
0.74,5.5,3.99,2.14,9953.48,7224.32,12,10,8,5,6986620,1836.39,128008,48.8871
3.41,5.41,0.09,2.86,9953.48,7396.16,14,10,4,5,4708266,7306.05,591180,42.2423
2.29,0.95,0.22,4.73,9953.48,6304.32,14,8,5,6,8226168,3684.52,258676,45.8319
3.81,4.77,4.97,3.04,9953.48,9503.04,14,10,8,5,7061079,1818.39,127171,48.9156
0.14,1.86,3.44,5.09,9953.48,7521.28,10,9,8,6,10398739,1207.52,63617.7,51.9237
4.99,3.48,2.12,2.67,9953.48,8689.6,14,9,7,5,5873010,2151.35,143568,48.3889
0.66,4.14,0.37,1.93,9953.48,6082.56,12,10,5,5,4864674,4002.77,337561,44.676
0.77,5.2,2.02,1.12,9953.48,9587.2,11,10,6,4,3087181,4097.94,431647,43.6082
0.54,4.08,2.86,3.97,9953.48,9925.12,12,11,8,5,7218052,1832.7,127774,48.8951
4.55,5.48,3.21,5.33,9953.48,7524.96,15,11,8,6,11015698,1057.31,46051.3,53.3271
4.54,1.81,2.46,4.56,9953.48,6464.96,15,9,8,6,10573881,1084.94,47239.8,53.2164
3.75,4.67,3.51,5.02,9953.48,7595.36,15,10,8,6,10784266,1053.47,46324.6,53.3014
2.42,4.92,2.3,0.9,9953.48,9811.2,13,9,6,4,2945850,4082.29,429074,43.6342
1.42,2.5,4.07,3.81,9953.48,6350.72,14,10,8,6,10744362,1048.01,46398.4,53.2945
3.94,3.21,2.3,3.34,9953.48,9732.48,14,10,7,5,6083395,2152.43,142464,48.4225
2.7,4.79,3.21,1.71,9953.48,9347.2,14,10,8,4,4866151,3618.56,358696,44.4122
2.2,1.97,4.52,0.01,9953.48,7388.21,12,7,7,0,1902569,11028.8,538708,42.646
3.98,0.59,0.19,0.71,9953.48,9090.56,12,6,4,3,718188,9467.75,1.07608e+06,39.641
4.65,4.64,2.15,4.53,9953.48,7211.68,15,11,7,6,10038014,1513.66,60856.9,52.1164
0.12,0.42,1.67,4.83,9953.48,6932.48,10,8,7,6,9235192,1541.39,81781.9,50.8329
0.5,0.95,5.26,5.35,9953.48,8721.92,12,8,8,6,10273655,1235.03,51833.5,52.8134
0.72,3.11,3.3,3.35,9953.48,9040.64,12,10,8,5,6986620,1836.39,128008,48.8871
1.54,4.11,3.96,1.32,9953.48,8058.88,13,10,8,4,4827862,3634.56,358782,44.4112
4.1,0.93,4.72,1.71,9953.48,6460.48,15,8,8,5,6704735,1860.87,131494,48.7704
3.26,0.01,0.53,5.14,9953.48,6535.04,14,4,6,6,8260841,6488.55,625976,41.9939
4.59,3.56,0.44,5.34,9953.48,6898.4,15,10,6,6,9112639,1928.08,115651,49.328
4.71,5.49,0.88,2.81,9953.48,8410.56,14,10,6,5,5389452,2807.67,196109,47.0345
5.29,3.74,5.14,0.78,9953.48,9584.96,14,9,7,4,3678082,3793.02,374187,44.2286
3.14,3.19,4.1,1.43,9953.48,8873.6,14,9,8,4,4655766,3646.42,359579,44.4015
2.43,1.73,1,4.63,9953.48,6285.76,14,9,7,6,9556293,1450.66,62110.9,52.0278
2.43,0.54,2.89,1.61,9953.48,9908.16,14,8,7,4,3492219,3807.64,377636,44.1888
5.28,4.09,1.29,2.73,9953.48,9448.96,14,9,6,5,5179067,2757.68,197076,47.0132
5.13,2.01,0.87,0.76,9953.48,9200.96,14,8,6,3,1748243,7080.62,626024,41.9936
5.37,2.58,3.15,3.63,9953.48,9793.44,15,9,8,5,6890598,1831.19,128181,48.8813
4.43,1.63,3.76,0.9,9953.48,8512.96,14,8,7,4,3492219,3807.64,377636,44.1888
0.34,5.34,3.87,1.26,9953.48,9894.4,11,10,7,4,3781124,3928.68,377028,44.1958
4.1,2.62,0.19,3.89,9953.48,9546.88,14,9,5,5,4728748,3900.61,338042,44.6698
4.46,2.15,3.9,1.09,9953.48,9844.48,13,8,7,4,3453930,3833.64,377764,44.1873
0.15,1.73,2.48,2.2,9953.48,7564.8,10,9,7,5,5737772,2301.53,159093,47.943
4.43,3.76,1.45,5.23,9953.48,7392.48,15,10,7,6,9806582,1508.37,61087.8,52.0999
0.41,3.66,4.26,0.9,9953.48,9090.56,11,9,7,4,3570739,3899.02,378082,44.1836
2.97,2.29,3.54,4.8,9953.48,7115.84,14,10,8,6,10744362,1048.01,46398.4,53.2945
2.4,3.01,2.02,4.11,9953.48,6739.2,14,10,7,6,9766678,1504.37,61128.9,52.097
3.75,1.92,5.06,3.06,9953.48,9469.12,14,9,8,5,6850694,1828.19,128194,48.8808
2.35,0.61,0.67,3.2,9953.48,8700.8,13,7,6,5,4800982,2771.45,212638,46.6831
2.93,3.6,5.02,3.23,9953.48,9739.84,14,10,8,5,7061079,1818.39,127171,48.9156
0.21,1.56,5.09,4.71,9953.48,7882.24,11,9,8,6,10426634,1131.48,51041.9,52.8802
0.9,2.28,2.22,3.24,9953.48,9607.68,12,9,7,5,5798551,2169.35,144311,48.3665
3.23,2.29,1.84,4.68,9953.48,7072.96,14,10,7,6,9766678,1504.37,61128.9,52.097
5,1.85,1.51,4.39,9953.48,6595.2,15,9,7,6,9596197,1454.66,62084.2,52.0297
3.13,3.8,1.23,3.58,9953.48,9177.92,14,10,7,5,6083395,2152.43,142464,48.4225
1.09,4.96,5.46,5.13,9953.48,8753.28,13,10,8,6,10706073,1052.29,46501.1,53.2849
0.08,2.38,3.71,3.62,9953.48,9658.88,10,10,8,5,6925841,1984.94,143168,48.401
0.61,2.66,4.99,0.82,9953.48,9305.6,11,9,7,4,3570739,3899.02,378082,44.1836
3.25,2.24,0.88,2.53,9953.48,7661.12,14,9,6,5,5179067,2757.68,197076,47.0132
4.25,0.84,3.07,3.21,9953.48,8644,15,8,8,5,6704735,1860.87,131494,48.7704
2.82,2.77,1.97,1.6,9953.48,9460.48,13,9,7,4,3639793,3819.02,374368,44.2265
3.26,4.76,0.68,2.94,9953.48,8231.68,13,10,6,5,5351163,2791.67,196261,47.0312
2.29,3.04,0.7,3.33,9953.48,9178.24,13,9,6,5,5140778,2741.68,197256,47.0092
0.84,0.3,0.77,4.37,9953.48,6412.8,13,7,6,6,8484265,2309.25,131818,48.7597
5.39,4.25,1.69,3.36,9953.48,9328.32,14,10,7,5,6083395,2152.43,142464,48.4225
0.77,4.81,1.43,5.19,9953.48,7493.12,12,10,7,6,9692219,1454.37,61993.4,52.036
3.73,2.81,3.91,1,9953.48,9777.28,13,8,7,4,3453930,3833.64,377764,44.1873
1.91,2.64,0.39,4.16,9953.48,9778.56,13,10,6,5,5351163,2791.67,196261,47.0312
2.97,1.98,4.08,0.44,9953.48,9176.32,12,8,7,3,2367727,6723.6,573371,42.3751
3.05,1.5,1.8,3.48,9953.48,9933.44,13,8,7,5,5648858,2203.53,146981,48.2869
2.05,0.58,0.38,4.91,9953.48,6168.64,14,8,6,6,8676487,2141.28,120284,49.1574
0.19,4.02,4.78,0.23,9953.48,9031.68,9,8,7,3,2284815,7014.6,649769,41.8319
2.55,2.41,5.45,3.27,9953.48,9877.44,14,10,8,5,7061079,1818.39,127171,48.9156
2.2,3.56,0.31,1.59,9953.48,9886.72,12,8,5,4,2273498,5757.91,568791,42.41
0.82,3.36,2.74,1.13,9953.48,8504.32,11,9,7,4,3570739,3899.02,378082,44.1836
4.36,4.65,2.61,1.73,9953.48,6880.64,15,10,7,5,6123299,2156.18,142469,48.4223
1.67,5.23,2.63,2.66,9953.48,8917.12,13,10,7,5,6045106,2180.43,142726,48.4145
5.19,0.49,0.64,3.31,9953.48,8757.44,14,7,6,5,4839271,2784.45,212416,46.6876
3.99,5.07,0.1,4.6,9953.48,5508.32,15,11,5,6,8893752,3695.85,254170,45.9083
0.39,5.3,4.8,1.03,9953.48,9912.32,11,10,7,4,3781124,3928.68,377028,44.1958
4.29,4.35,2.11,4.64,9953.48,7537.44,15,10,7,6,9806582,1508.37,61087.8,52.0999
1.41,0.11,2.61,2.71,9953.48,8628.48,12,6,7,5,5338278,2930.45,205006,46.8418
5.35,4.5,1.51,4.15,9953.48,6169.44,15,11,7,6,10038014,1513.66,60856.9,52.1164
3.28,1.5,1.88,0.97,9953.48,8801.28,13,8,6,4,2759987,4129.45,432746,43.5972
4.45,1.98,2.47,0.18,9953.48,9884.54,15,10,8,0,3544797,11123.3,506574,42.9131
2.85,3.99,4.02,0.63,9953.48,7900.8,13,9,7,4,3639793,3819.02,374368,44.2265
5.34,3.53,1.99,1.13,9953.48,9778.56,14,9,6,4,2984139,4104.29,429004,43.6349
1.29,3.67,2.61,5.52,9953.48,8877.44,13,10,7,6,9728389,1506.37,61297.4,52.0851
5.13,4.16,1.57,3.25,9953.48,8960.32,14,10,7,5,6083395,2152.43,142464,48.4225
5.51,1.45,2.85,0.36,9953.48,9880.96,13,8,6,3,1709954,7112.62,626140,41.9928
4.45,2.06,4.89,1.08,9953.48,7597.12,14,9,8,4,4655766,3646.42,359579,44.4015
0.18,0.28,4.57,5.38,9953.48,8181.76,11,7,8,6,10086838,1486.68,66414.3,51.7369
3.81,4.44,2.66,2.8,9953.48,9148.48,14,10,7,5,6083395,2152.43,142464,48.4225
3.38,0.43,0.86,3.43,9953.48,9442.56,13,7,6,5,4800982,2771.45,212638,46.6831
2.24,1.92,1.67,3.68,9953.48,9881.6,13,9,7,5,5834721,2173.85,143859,48.3801
4.34,3.38,1.64,5.31,9953.48,7618.88,15,10,7,6,9806582,1508.37,61087.8,52.0999
3.3,3.15,0.66,3.83,9953.48,9704.32,14,10,6,5,5389452,2807.67,196109,47.0345
1.66,3.08,3.33,0.5,9953.48,9295.36,12,8,7,3,2367727,6723.6,573371,42.3751
0.13,0.87,1.87,1.16,9953.48,9605.12,9,7,6,4,2486972,4447.1,520010,42.7994
2.95,3.03,3.02,3.45,9953.48,9094.08,14,10,8,5,7061079,1818.39,127171,48.9156
1.4,4.52,4.15,0.52,9953.48,9845.76,12,9,7,3,2553590,6712.24,570126,42.3998
0.43,0.26,2.17,0.41,9953.48,9088,10,5,6,3,1250811,7698,816265,40.8412
0.46,3.24,3.87,4.46,9953.48,7022.08,12,10,8,6,10669903,1069.06,47328.4,53.2083
1.25,3.23,3.89,5.03,9953.48,7635.84,13,10,8,6,10706073,1052.29,46501.1,53.2849
0.99,2.63,3.05,2.34,9953.48,8715.52,12,9,7,5,5798551,2169.35,144311,48.3665
0.38,5.31,4.06,2.56,9953.48,8098.56,11,10,8,5,6953736,1908.39,131109,48.7832
