c0,c1,c2,c3,Requested_tolerance,estimated_error,l0,l1,l2,l3,Total_retrieve_size,MaxErr,MSE,PSNR
0.87,5.26,2.39,4.16,11586.2,9845.76,5,7,9,9,26184,1232.9,33.3991,86.0415
0.57,0.26,0.98,4.81,11586.2,7756.8,5,5,8,9,21471,2324.23,57.1191,83.711
3.45,3.82,4.85,2.25,11586.2,9488.64,7,7,10,8,25576,1351.11,26.9915,86.9666
1.37,3.61,5.28,5.22,11586.2,10247.7,6,7,10,9,30984,1076.34,26.3062,87.0783
4.87,4.21,0.07,0.97,11586.2,10677.8,6,6,5,7,9459,10397.8,107.739,80.9551
0.3,1.53,1.37,3.43,11586.2,11550.7,5,6,8,8,16189,2378.42,49.033,84.374
3.1,3.21,2.88,0.64,11586.2,10956.8,6,7,8,7,13517,3651.63,48.5953,84.4129
1.38,1,3.37,5.17,11586.2,10475.5,5,6,9,9,24887,1556.83,39.331,85.3315
2.3,4.3,5.18,4.14,11586.2,9681.92,6,7,10,9,30984,1076.34,26.3062,87.0783
1.89,1.87,1.74,4.67,11586.2,10744.3,6,6,8,9,22616,1839.21,42.6652,84.9781
1.64,5.18,3.55,1.89,11586.2,10577.9,6,7,9,8,20619,1504.38,34.4673,85.9048
2.88,1.61,5.34,3.83,11586.2,10951.7,6,7,9,9,26615,1232.9,30.784,86.3956
0.97,5.31,1.92,3.68,11586.2,8949.76,5,7,9,9,26184,1232.9,33.3991,86.0415
1.03,2.56,0.57,4.73,11586.2,9016.32,5,7,7,9,21864,3024.3,53.133,84.0252
1.23,0.3,2.25,5.52,11586.2,11504.6,5,5,8,9,21471,2324.23,57.1191,83.711
3.79,0.46,5.43,3.13,11586.2,10146.6,7,6,10,8,24279,1561.51,32.9258,86.1035
0.34,0.74,4.71,1.87,11586.2,9584.64,5,6,9,8,18891,1806.92,43.0277,84.9414
2.68,1.77,3.18,4.01,11586.2,8954.88,6,7,9,9,26615,1232.9,30.784,86.3956
0.33,2.25,2.91,4.08,11586.2,8478.72,5,7,9,9,26184,1232.9,33.3991,86.0415
5.13,3.54,0.51,0.61,11586.2,10211.8,6,7,7,6,9933,5732.22,78.7882,82.3142
1.86,4.56,2.16,2.29,11586.2,9712.64,6,7,9,8,20619,1504.38,34.4673,85.9048
2.08,2.68,4.65,3.59,11586.2,10342.4,6,7,9,9,26615,1232.9,30.784,86.3956
4.37,4.31,0.43,1.03,11586.2,11512.3,6,6,7,7,10602,4028.95,67.8845,82.9611
3.63,1.15,1.89,4.45,11586.2,10069.8,7,6,8,9,23204,1768.2,39.6967,85.2913
2.01,0.43,4.76,1.46,11586.2,9259.52,6,5,9,8,18608,1987.22,52.1213,84.1087
5.32,2.93,0.82,4.24,11586.2,8202.24,7,7,8,9,24501,1578.88,33.7538,85.9956
1.97,1.32,4.6,0.75,11586.2,10142.7,5,6,9,7,14491,3147.12,51.3612,84.1725
5.16,0.08,3.94,1.58,11586.2,11494.4,7,4,9,7,14367,4080.31,69.5875,82.8535
2.19,2.44,1.06,0.91,11586.2,9518.08,5,6,8,7,11789,3751.25,57.2069,83.7044
4.96,5.14,1.09,3.78,11586.2,9369.6,7,7,8,9,24501,1578.88,33.7538,85.9956
3.83,3.88,0.75,0.58,11586.2,10790.4,6,7,7,6,9933,5732.22,78.7882,82.3142
5.23,0.58,5.38,3.25,11586.2,10673.9,7,6,10,8,24279,1561.51,32.9258,86.1035
2.2,2.41,1.77,1.74,11586.2,8985.6,6,7,8,8,17917,2066.06,40.4065,85.2143
0.08,1.11,1.83,2.21,11586.2,9574.4,3,6,8,8,15937,2828.79,56.4903,83.7591
4.32,4.4,1.52,3.42,11586.2,9420.8,7,7,8,9,24501,1578.88,33.7538,85.9956
2.44,5.44,1.34,5,11586.2,11274.2,6,7,8,9,23913,1614.88,36.7337,85.6282
5.11,1.22,0.46,1.46,11586.2,10421.8,6,6,7,7,10602,4028.95,67.8845,82.9611
2.74,0.54,2.79,3.32,11586.2,11463.7,6,5,9,8,18608,1987.22,52.1213,84.1087
5.14,3.94,1.1,3.24,11586.2,11563.5,7,7,8,8,18505,2066.06,37.4279,85.5469
1.15,2.81,3.5,0.18,11586.2,9999.36,5,6,9,5,10918,9291.37,80.4143,82.2255
2.44,1.2,5.17,3.25,11586.2,11156.5,6,6,10,8,23691,1603.2,35.8963,85.7283
0.74,2.69,1.8,0.45,11586.2,10506.2,5,6,8,6,9823,5747.17,73.6381,82.6078
2.57,4.64,5.36,1.85,11586.2,9566.72,6,7,10,8,24988,1441.18,29.9733,86.5115
1.49,3.09,4.79,4.67,11586.2,9198.08,6,7,10,9,30984,1076.34,26.3062,87.0783
4.87,3.34,0.94,0.6,11586.2,9264.64,6,7,7,7,11899,3777.34,62.0594,83.3508
5.21,0.12,2.17,3.57,11586.2,10691.8,7,4,9,8,18767,2983.35,61.3414,83.4013
3.3,3.77,2.15,3.3,11586.2,11312.6,7,7,9,8,21207,1467.63,31.4755,86.2991
2.47,2.35,3.29,2.14,11586.2,10790.4,6,6,9,8,19322,1632.33,40.3828,85.2169
3.7,5.22,5.26,3.74,11586.2,9669.12,7,7,10,9,31572,1076.34,23.3232,87.601
5.52,2.35,2.76,5.22,11586.2,10081.3,7,7,9,9,27203,1232.9,27.791,86.8398
3.83,1.45,0.9,1.95,11586.2,8302.08,6,6,8,8,16620,2145.77,46.3457,84.6187
2.16,3.38,0.32,3.93,11586.2,7618.56,6,7,7,9,22295,2928.3,50.5407,84.2424
0.62,2.11,2.74,0.46,11586.2,9052.16,5,6,9,6,12525,5390.5,67.6219,82.978
0.35,4.13,0.75,0.74,11586.2,8576,4,7,7,7,11322,3921.76,70.6048,82.7905
5.18,5.46,3.67,0.86,11586.2,11402.2,6,7,9,7,16219,2794.42,42.8156,84.9628
1.88,0.66,1.7,4.13,11586.2,8867.84,6,6,8,9,22616,1839.21,42.6652,84.9781
0.76,0.33,4.26,3.92,11586.2,9441.28,5,5,9,9,24173,1560.87,50.9658,84.206
1.62,5.2,4.06,3.46,11586.2,10777.6,6,7,9,9,26615,1232.9,30.784,86.3956
0.85,0.91,1.47,1.12,11586.2,9896.96,5,5,8,7,11075,3491.65,68.9287,82.8948
2.43,2.85,2.39,2.97,11586.2,10611.2,6,7,9,8,20619,1504.38,34.4673,85.9048
1.06,5.12,4.95,3.45,11586.2,11494.4,6,7,9,9,26615,1232.9,30.784,86.3956
4.29,3.63,2.99,0.45,11586.2,9704.96,6,7,9,6,14253,5519.09,59.0512,83.5665
3.16,5.48,3.98,0.78,11586.2,10885.1,6,7,9,7,16219,2794.42,42.8156,84.9628
4.38,3.76,0.44,3.27,11586.2,11545.6,6,7,7,8,16299,3163.93,54.5056,83.9144
4.67,2.34,4.94,1.04,11586.2,11114.2,7,7,9,7,16807,2779.82,39.8222,85.2776
0.39,1.37,0.99,3.38,11586.2,10552.3,5,6,8,8,16189,2378.42,49.033,84.374
0.56,5.37,1.56,0.59,11586.2,11351,4,7,8,6,10974,5627.82,73.5801,82.6112
3.44,5.19,2.5,5.2,11586.2,11422.7,6,7,9,9,26615,1232.9,30.784,86.3956
1.99,0.15,3.05,4.88,11586.2,9244.16,6,4,9,9,24175,3480.35,60.5363,83.4587
4.41,4.59,2.28,0.57,11586.2,10483.2,6,7,8,7,13517,3651.63,48.5953,84.4129
1.48,2.51,0.16,2.18,11586.2,9103.36,5,6,6,8,13893,5646.18,78.7705,82.3152
0.1,4.91,4.94,0.52,11586.2,9907.2,3,7,9,7,15536,3548.8,52.7892,84.0534
1.55,4.21,0.51,3.47,11586.2,10703.4,6,7,8,8,17917,2066.06,40.4065,85.2143
1.99,3.35,0.31,0.38,11586.2,10101.8,5,6,6,6,7527,8252.06,103.014,81.1499
4.11,4.11,1.22,3.71,11586.2,8928,7,7,8,9,24501,1578.88,33.7538,85.9956
2.64,5.38,3.09,0.49,11586.2,10608.6,6,7,9,6,14253,5519.09,59.0512,83.5665
3.08,1.95,0.22,4.32,11586.2,11535.4,6,7,7,8,16299,3163.93,54.5056,83.9144
3.25,2.9,4.43,1.78,11586.2,10498.6,6,7,9,8,20619,1504.38,34.4673,85.9048
4.63,5.07,2.31,3.9,11586.2,9547.52,7,7,9,9,27203,1232.9,27.791,86.8398
0.21,4.8,3.75,0.68,11586.2,9297.92,4,7,9,7,15642,2875.82,51.3853,84.1705
4.6,4.05,3.98,1.69,11586.2,10199,7,7,9,8,21207,1467.63,31.4755,86.2991
1.9,1.53,5.31,0.39,11586.2,11171.8,5,6,9,6,12525,5390.5,67.6219,82.978
0.8,5.19,4.48,3.91,11586.2,9364.48,5,7,10,9,30553,1076.34,28.9479,86.6627
3.67,2.79,4.44,2.05,11586.2,11113,6,7,9,8,20619,1504.38,34.4673,85.9048
3.32,4.92,1.87,1.19,11586.2,9733.12,7,7,9,7,16807,2779.82,39.8222,85.2776
3.29,0.94,5.23,1.88,11586.2,11010.6,6,6,9,8,19322,1632.33,40.3828,85.2169
0.63,1.54,2.76,2.83,11586.2,10521.6,5,6,9,8,18891,1806.92,43.0277,84.9414
5.42,2.77,1.74,3.83,11586.2,7815.68,7,7,9,9,27203,1232.9,27.791,86.8398
1.47,4.84,4.87,2.52,11586.2,10508.8,6,7,10,8,24988,1441.18,29.9733,86.5115
4.58,1.01,1.49,0.88,11586.2,9896.96,6,5,8,7,11506,3323.84,66.2824,83.0649
4.06,1.74,0.3,0.01,11586.2,11133.8,5,5,6,0,2200,60636.1,304.701,76.4401
4.17,0.26,0.75,0.35,11586.2,10938.9,6,4,7,5,5886,9349.42,120.211,80.4794
2.77,4.96,0.54,0.4,11586.2,9446.4,5,7,7,6,9502,5591.1,81.3864,82.1733
1,4.75,4.79,3.44,11586.2,11115.5,6,7,9,9,26615,1232.9,30.784,86.3956
3.37,4.41,3.03,2.09,11586.2,10503.7,6,7,9,8,20619,1504.38,34.4673,85.9048
0.51,0.33,5.45,1.01,11586.2,11330.6,5,4,9,7,13348,4166.31,75.2019,82.5166
1.65,1.95,1.19,2.92,11586.2,11258.9,5,6,8,8,16189,2378.42,49.033,84.374
1.46,0.37,4.11,0.69,11586.2,11366.4,5,5,9,6,11811,5614.84,79.2682,82.2878
1.08,4.15,3.32,2.52,11586.2,11238.4,5,7,9,8,20188,1515.58,37.0882,85.5865
3.74,1.76,0.62,0.4,11586.2,8576,6,6,7,6,8636,5582.55,84.6305,82.0036
5.45,2.93,2.75,4.18,11586.2,9294.08,7,7,9,9,27203,1232.9,27.791,86.8398
0.24,2.9,3.45,4.76,11586.2,10014.7,5,7,9,9,26184,1232.9,33.3991,86.0415
0.5,3.88,1.24,0.88,11586.2,10373.1,5,6,8,7,11789,3751.25,57.2069,83.7044
3.46,2.89,1.29,1.51,11586.2,11192.3,6,7,8,7,13517,3651.63,48.5953,84.4129
0.77,0.17,1.97,1.63,11586.2,11453.4,5,5,8,7,11075,3491.65,68.9287,82.8948
1.79,4.36,2.15,1.11,11586.2,9438.72,6,7,9,7,16219,2794.42,42.8156,84.9628
3.41,2.74,4.66,2.75,11586.2,9857.28,7,7,10,8,25576,1351.11,26.9915,86.9666
0.37,0.02,4.49,4.71,11586.2,9774.08,5,3,9,9,23557,4657.45,72.611,82.6688
1.18,2.19,5.28,1.92,11586.2,11064.3,5,7,9,8,20188,1515.58,37.0882,85.5865
5.35,0.21,0.22,0.83,11586.2,10831.4,6,4,6,6,6815,8535.44,124.28,80.3348
5.19,1.63,2.2,4.6,11586.2,9296.64,7,6,9,9,25906,1556.83,33.7102,86.0012
2.34,2.48,4.15,0.15,11586.2,10444.8,5,6,9,5,10918,9291.37,80.4143,82.2255
2.62,4.9,1.68,2.42,11586.2,11576.3,6,7,8,8,17917,2066.06,40.4065,85.2143
3.42,1.36,1.48,0.91,11586.2,9026.56,6,6,8,7,12220,3903.25,54.5275,83.9127
5.01,4.95,4.59,1.28,11586.2,10497.3,7,7,9,8,21207,1467.63,31.4755,86.2991
0.37,0.08,3.94,1.38,11586.2,10393.6,4,4,9,7,13202,4166.31,81.0881,82.1893
5.05,1.57,2.57,1.86,11586.2,8695.04,7,6,9,8,19910,1614.92,37.4023,85.5499
5.01,3.15,3.06,2.04,11586.2,9565.44,7,7,9,8,21207,1467.63,31.4755,86.2991
4.17,1.97,1.07,0.36,11586.2,10416.6,6,6,7,6,8636,5582.55,84.6305,82.0036
1.9,3.1,1.69,5.48,11586.2,11146.2,6,7,8,9,23913,1614.88,36.7337,85.6282
0.42,5.08,5.43,5.51,11586.2,11238.4,5,7,10,9,30553,1076.34,28.9479,86.6627
0.69,1.35,2.59,5.07,11586.2,9579.52,5,6,9,9,24887,1556.83,39.331,85.3315
1.06,1.78,3.81,0.42,11586.2,9707.52,5,6,9,6,12525,5390.5,67.6219,82.978
1.58,0.42,3.94,1.31,11586.2,11069.4,5,5,9,7,13777,3332.06,62.9454,83.2892
3.48,5.35,3.56,0.11,11586.2,9077.76,6,7,9,5,12646,9270.57,71.89,82.7122
2.05,2.99,4.32,4.4,11586.2,10985,6,7,9,9,26615,1232.9,30.784,86.3956
3.93,0.9,2.98,1.68,11586.2,11357.4,7,6,9,7,15510,3061.12,45.7422,84.6757
5.17,3.43,4.95,5.17,11586.2,10246.4,7,7,10,9,31572,1076.34,23.3232,87.601
1.8,4.16,3.45,2.72,11586.2,8908.8,6,7,9,9,26615,1232.9,30.784,86.3956
3.71,0.71,3.53,1.87,11586.2,9121.28,6,6,9,8,19322,1632.33,40.3828,85.2169
2.31,1.6,2.99,0.32,11586.2,11566.1,5,6,8,6,9823,5747.17,73.6381,82.6078
3.87,3.89,2.52,1.36,11586.2,11133.4,6,7,9,7,16219,2794.42,42.8156,84.9628
3.7,1.21,3.53,1.35,11586.2,11330.6,6,6,9,7,14922,3046.04,48.7242,84.4014
3.67,1.06,0.42,0.31,11586.2,10849.3,5,5,7,5,5884,9510.59,110.637,80.8398
5.5,1.23,1.28,4.34,11586.2,9029.12,7,6,8,9,23204,1768.2,39.6967,85.2913
5.16,4.4,3.35,3.66,11586.2,10091.5,7,7,9,9,27203,1232.9,27.791,86.8398
1.38,4.85,1.52,0.54,11586.2,10726.4,5,7,8,6,11120,5619.68,67.6648,82.9752
3.22,2.07,2.48,3.33,11586.2,11243.5,6,7,9,8,20619,1504.38,34.4673,85.9048
1.77,1.08,2.5,2.39,11586.2,11573.8,6,6,8,8,16620,2145.77,46.3457,84.6187
4.78,4.47,5.32,0.22,11586.2,10762.2,6,7,9,6,14253,5519.09,59.0512,83.5665
2.43,3.32,2.42,4.28,11586.2,9182.72,6,7,9,9,26615,1232.9,30.784,86.3956
3.63,4.16,4.07,2.4,11586.2,9593.6,7,7,10,8,25576,1351.11,26.9915,86.9666
1.09,4.9,0.24,3.35,11586.2,10910.7,5,7,7,8,15868,3275.93,57.1038,83.7122
4.02,3.2,4.8,2.33,11586.2,9382.4,7,7,10,8,25576,1351.11,26.9915,86.9666
2.17,5.38,2.63,4.95,11586.2,11072,6,7,9,9,26615,1232.9,30.784,86.3956
2.49,4.36,1.56,4.4,11586.2,10570.2,6,7,8,9,23913,1614.88,36.7337,85.6282
1.46,5.53,5.01,1.38,11586.2,11161.6,6,7,9,8,20619,1504.38,34.4673,85.9048
1.41,0.4,0.78,4.34,11586.2,7221.76,6,5,8,9,21902,2260.23,54.4708,83.9172
3.68,0.69,4.91,2.5,11586.2,11325.4,7,6,9,8,19910,1614.92,37.4023,85.5499
3.89,1.57,4.16,3.82,11586.2,10277.1,7,6,9,9,25906,1556.83,33.7102,86.0012
3.23,4.5,3.99,1.55,11586.2,10391,6,7,9,8,20619,1504.38,34.4673,85.9048
2.92,4.14,3.4,4.53,11586.2,10987.5,6,7,9,9,26615,1232.9,30.784,86.3956
3.16,2.01,4.07,5.21,11586.2,11340.8,6,7,9,9,26615,1232.9,30.784,86.3956
0.88,1.95,3.91,1.03,11586.2,10670.1,5,6,9,7,14491,3147.12,51.3612,84.1725
1.2,0.92,3.73,2.01,11586.2,9492.48,5,6,9,8,18891,1806.92,43.0277,84.9414
1.56,3.06,0.94,0.99,11586.2,10270.7,5,7,7,7,11468,3921.76,64.6496,83.1732
3.68,4.32,2.95,2,11586.2,10270.7,6,7,9,8,20619,1504.38,34.4673,85.9048
4.33,5,1.9,1.57,11586.2,10220.8,7,7,8,8,18505,2066.06,37.4279,85.5469
3.33,4.46,1.21,3.39,11586.2,8659.2,7,7,8,9,24501,1578.88,33.7538,85.9956
1.45,1.43,0.27,4.5,11586.2,7549.44,6,6,7,9,20998,2858.37,56.3651,83.7687
1.46,2.87,3.71,4.81,11586.2,10567.7,6,7,9,9,26615,1232.9,30.784,86.3956
3.02,2.16,3.53,2.04,11586.2,10777.6,6,6,9,8,19322,1632.33,40.3828,85.2169
4.54,3.5,2.58,5.31,11586.2,10452.5,7,7,9,9,27203,1232.9,27.791,86.8398
1.61,4.35,3.3,3.49,11586.2,9592.32,6,7,9,9,26615,1232.9,30.784,86.3956
2.18,2.43,0.01,2.59,11586.2,8678.4,6,6,4,8,13701,19054.8,174.737,78.855
5,4.59,2.57,0.49,11586.2,10260.5,7,7,8,7,14105,3575.63,45.6151,84.6878
4.57,4.27,0.52,1.08,11586.2,9909.76,6,7,7,7,11899,3777.34,62.0594,83.3508
2.36,2.39,1.99,5.46,11586.2,11494.4,6,7,8,9,23913,1614.88,36.7337,85.6282
0.51,2.45,3.02,0.73,11586.2,8852.48,5,6,9,7,14491,3147.12,51.3612,84.1725
4.92,1.99,3.33,3.99,11586.2,9144.32,7,7,9,9,27203,1232.9,27.791,86.8398
2.75,0.53,4.93,1.13,11586.2,11466.2,6,5,9,7,14208,3159.11,60.3415,83.4727
2.75,3.68,0.4,1.19,11586.2,10985,6,6,7,7,10602,4028.95,67.8845,82.9611
1.85,3.71,2.13,3.7,11586.2,8343.04,6,7,9,9,26615,1232.9,30.784,86.3956
5.46,4.89,3.85,4.28,11586.2,11527.7,7,7,9,9,27203,1232.9,27.791,86.8398
0.33,0.98,2.58,0.92,11586.2,11397.1,4,5,8,7,10929,3593.97,74.8424,82.5374
2.24,1.11,2.87,0.76,11586.2,11274.2,5,6,8,7,11789,3751.25,57.2069,83.7044
1.67,3.83,3.73,0.9,11586.2,10321.9,5,7,9,7,15788,2875.82,45.4287,84.7055
2.25,2.57,0.77,2.65,11586.2,10473,6,7,7,8,16299,3163.93,54.5056,83.9144
1.96,2.85,1.66,5.43,11586.2,10921,6,7,8,9,23913,1614.88,36.7337,85.6282
4.75,2.82,4.62,5.47,11586.2,10018.6,7,7,10,9,31572,1076.34,23.3232,87.601
5.16,0.99,2.58,1.25,11586.2,9436.16,7,6,9,7,15510,3061.12,45.7422,84.6757
4.14,0.31,0.4,4.26,11586.2,11527.7,7,5,7,8,14876,3956.63,69.1451,82.8812
0.04,4.96,2.29,0.96,11586.2,11243.5,3,7,8,7,12834,3499.63,58.6556,83.5957
1.57,4.5,2.79,2.33,11586.2,10736.6,5,7,9,8,20188,1515.58,37.0882,85.5865
2.16,3.61,2.48,2.54,11586.2,10142.7,6,7,9,8,20619,1504.38,34.4673,85.9048
2.89,3.58,3.83,1.63,11586.2,9832.96,6,7,9,8,20619,1504.38,34.4673,85.9048
2.63,3.48,4.64,4.53,11586.2,11508.5,7,7,9,9,27203,1232.9,27.791,86.8398
5.01,0.84,2.04,0.5,11586.2,11276.8,6,5,8,6,9540,5492.2,82.7678,82.1002
3.03,1.13,4.69,1.48,11586.2,9766.4,6,6,9,8,19322,1632.33,40.3828,85.2169
2.55,3.95,4.5,0.04,11586.2,11269.1,5,6,9,4,10178,19556.5,133.494,80.0242
4.71,2.27,4.14,3.54,11586.2,9629.44,7,7,9,9,27203,1232.9,27.791,86.8398
0.21,2.06,1.08,3.66,11586.2,10977.3,4,7,8,8,17340,2066.06,48.9889,84.3779
0.54,3.48,2.32,3.74,11586.2,8263.68,5,7,9,9,26184,1232.9,33.3991,86.0415
2.13,3.62,5.37,1.19,11586.2,10022.4,6,7,10,7,20588,2707.75,38.3596,85.4401
0.36,2.82,4.87,2.66,11586.2,9569.28,5,7,10,8,24557,1459.11,32.6209,86.1439
3.65,0.63,5.13,3.32,11586.2,10538.2,7,6,10,8,24279,1561.51,32.9258,86.1035
0.89,0.54,2.72,4.44,11586.2,8340.48,5,6,9,9,24887,1556.83,39.331,85.3315
0.13,2.87,0.94,2.96,11586.2,11059.2,4,6,8,8,16043,2378.42,54.9052,83.8827
4.97,4.52,0.1,0.47,11586.2,11389.4,6,6,5,6,7493,11327,125.56,80.2903
3.47,4.59,1.81,0.44,11586.2,10549.8,6,7,8,6,11551,5619.68,65.0014,83.1496
4.18,5.02,2.06,5.1,11586.2,10437.1,7,7,9,9,27203,1232.9,27.791,86.8398
5.43,2.56,3.28,3.58,11586.2,9030.4,7,7,9,9,27203,1232.9,27.791,86.8398
5.04,1.92,2.04,0.85,11586.2,10915.8,6,6,8,7,12220,3903.25,54.5275,83.9127
0.99,0.94,2,5.34,11586.2,11033.6,5,6,8,9,22185,1712.2,45.3466,84.7134
0.12,2.07,1.14,1.97,11586.2,8611.84,4,6,8,8,16043,2378.42,54.9052,83.8827
0.56,4.88,4.13,4.89,11586.2,9907.2,5,7,10,9,30553,1076.34,28.9479,86.6627
4.65,2.83,3.41,0.79,11586.2,10816,6,6,9,7,14922,3046.04,48.7242,84.4014
5.5,1.41,3.88,2.09,11586.2,10401.3,7,6,9,8,19910,1614.92,37.4023,85.5499
3.81,4.1,3.22,1.92,11586.2,10304,6,7,9,8,20619,1504.38,34.4673,85.9048
2.01,4.12,3.08,2.46,11586.2,10816,6,7,9,8,20619,1504.38,34.4673,85.9048
5,1.35,1.94,3.38,11586.2,10931.2,7,6,9,8,19910,1614.92,37.4023,85.5499
0.54,0.44,1.81,0.2,11586.2,9338.88,4,4,8,5,6927,9434.29,115.858,80.6396
0.14,3.9,5.23,5.44,11586.2,10388.5,4,7,10,9,30407,1143.27,34.8907,85.8517
3.93,1.97,1.17,0.17,11586.2,10601,6,6,7,5,7029,9177.32,96.4436,81.4361
5.33,1.6,3.77,1.82,11586.2,9908.48,7,6,9,8,19910,1614.92,37.4023,85.5499
0.33,4.79,1.86,0.42,11586.2,10040.3,4,7,8,6,10974,5627.82,73.5801,82.6112
5.47,5.17,3.97,0.3,11586.2,10570.2,6,7,9,6,14253,5519.09,59.0512,83.5665
5.34,1.67,1.34,2.79,11586.2,11535.4,6,6,8,8,16620,2145.77,46.3457,84.6187
3.44,0.28,4.56,5.05,11586.2,11294.7,6,5,9,9,24604,1556.83,48.3598,84.434
3.96,2.07,1.69,0.22,11586.2,10199,6,6,8,5,8647,9506.69,83.3993,82.0672
4.57,1.7,1.28,5.36,11586.2,10435.8,7,6,8,9,23204,1768.2,39.6967,85.2913
5.46,1.29,5.09,4.18,11586.2,11512.3,7,6,9,9,25906,1556.83,33.7102,86.0012
3.34,0.81,1.56,1.72,11586.2,8401.92,6,6,8,8,16620,2145.77,46.3457,84.6187
4.38,4.38,3.05,3.32,11586.2,9326.08,7,7,9,9,27203,1232.9,27.791,86.8398
5.23,4.27,3.8,0.14,11586.2,9710.08,6,7,9,5,12646,9270.57,71.89,82.7122
4.77,4.23,0.82,2.85,11586.2,10292.5,7,7,8,8,18505,2066.06,37.4279,85.5469
5.38,3.19,2.97,3.79,11586.2,9244.16,7,7,9,9,27203,1232.9,27.791,86.8398
3.91,0.07,4.65,0.23,11586.2,10104.3,6,3,9,5,10019,10440.7,110.831,80.8322
0.13,1.9,4.78,3.85,11586.2,9943.04,4,7,9,9,26038,1297.38,39.3551,85.3288
0.63,3.59,4.02,5.32,11586.2,9666.56,5,7,10,9,30553,1076.34,28.9479,86.6627
1.56,4.51,0.05,1.84,11586.2,11463.7,5,7,5,7,10325,10463.2,104.514,81.0871
3.03,1.52,2.52,3.25,11586.2,11568.6,6,6,9,8,19322,1632.33,40.3828,85.2169
2.35,5.53,2.67,2.78,11586.2,10444.8,6,8,9,8,23269,1516.84,30.3384,86.4589
0.77,0.45,4.46,0.13,11586.2,8012.8,5,5,9,5,10204,9649.3,91.9328,81.6441
0.88,0.54,0.41,2.74,11586.2,8847.36,5,5,7,8,13857,4012.63,74.7284,82.544
1.34,2.06,3.29,5.36,11586.2,10598.4,5,7,9,9,26184,1232.9,33.3991,86.0415
3.84,3.93,5,0.9,11586.2,11310.1,7,7,9,7,16807,2779.82,39.8222,85.2776
0.52,0.09,3.01,0.07,11586.2,9728,4,3,8,4,6000,19304,178.573,78.7607
2.81,2.3,5.16,2.16,11586.2,11244.8,7,7,9,8,21207,1467.63,31.4755,86.2991
5.28,3.12,0.95,4.81,11586.2,9144.32,7,7,8,9,24501,1578.88,33.7538,85.9956
3.85,2.14,3.35,4.14,11586.2,9258.24,7,7,9,9,27203,1232.9,27.791,86.8398
1.42,3.58,1.34,4.94,11586.2,10362.9,5,7,8,9,23482,1515.08,39.3912,85.3248
0.5,2.15,1.59,3.79,11586.2,8494.08,5,7,8,9,23482,1515.08,39.3912,85.3248
3.47,1.81,1.24,0.72,11586.2,11179.5,6,6,8,6,10254,5747.17,70.9508,82.7693
1.93,3.46,1.62,4.15,11586.2,9832.96,6,7,8,9,23913,1614.88,36.7337,85.6282
0.02,2.66,1.01,4.19,11586.2,7761.92,3,7,8,9,23230,1784.61,46.7928,84.577
0.35,4.57,4.95,0.51,11586.2,9676.8,5,7,9,7,15788,2875.82,45.4287,84.7055
3.73,3.04,3.69,4.23,11586.2,10144,7,7,9,9,27203,1232.9,27.791,86.8398
1.16,2.01,1.54,3.28,11586.2,11494.4,5,7,8,8,17486,2066.06,43.0699,84.9371
1.44,0.92,4.88,0.8,11586.2,10895.4,5,5,9,7,13777,3332.06,62.9454,83.2892
1.05,4.36,0.27,5.39,11586.2,9395.2,5,7,7,9,21864,3024.3,53.133,84.0252
0.73,2.76,0.18,3.38,11586.2,10183.7,5,7,6,8,15190,5328.48,72.8007,82.6575
3.5,0.24,1.28,3.97,11586.2,7626.24,7,5,8,9,22490,2292.23,51.4992,84.1608
5.4,5,0.32,1.94,11586.2,8535.04,7,7,7,8,16887,3219.93,51.503,84.1605
1.38,2.24,4.84,1.36,11586.2,9241.6,6,7,9,8,20619,1504.38,34.4673,85.9048
0.4,0.41,3.39,4.09,11586.2,8704,5,5,9,9,24173,1560.87,50.9658,84.206
3.31,4.47,2.13,5.08,11586.2,10519,6,7,9,9,26615,1232.9,30.784,86.3956
4.73,2.14,1.38,3.53,11586.2,8142.08,7,7,8,9,24501,1578.88,33.7538,85.9956
5.47,3.65,0.64,3.23,11586.2,10494.7,7,7,8,8,18505,2066.06,37.4279,85.5469
4.3,4.25,3.5,5.19,11586.2,10537,7,8,9,9,29853,1197.35,23.6746,87.536
3.31,2.66,0.68,4.89,11586.2,8609.28,6,7,8,9,23913,1614.88,36.7337,85.6282
1.77,4.4,1.14,4.73,11586.2,9884.16,6,7,8,9,23913,1614.88,36.7337,85.6282
4.83,0.84,5.3,1.89,11586.2,10776.3,7,6,9,8,19910,1614.92,37.4023,85.5499
2.67,3.53,0.53,1.3,11586.2,9986.56,6,7,7,7,11899,3777.34,62.0594,83.3508
1.78,2.36,2.16,3.41,11586.2,10859.5,6,7,9,8,20619,1504.38,34.4673,85.9048
4.07,1.46,1.5,5.5,11586.2,11241,6,6,8,9,22616,1839.21,42.6652,84.9781
4.06,1.34,1,2.99,11586.2,10583,6,6,8,8,16620,2145.77,46.3457,84.6187
5.01,4.76,4.63,2.23,11586.2,10016,7,7,10,8,25576,1351.11,26.9915,86.9666
2.13,3.73,0.03,4.47,11586.2,7523.84,6,7,5,9,21152,9547.43,91.1015,81.6836
4.88,2.34,2.48,2.7,11586.2,11089.9,7,6,9,8,19910,1614.92,37.4023,85.5499
