,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
5204,0.56,3.92,5.52,0.995347,0.83,24,22,19,202851753,0.128906,0.00116015,129.314
5205,2.41,3.45,1.59,0.995347,0.921641,26,22,17,172675673,0.453125,0.0171219,117.624
5206,5.27,2.69,2.56,0.995347,0.744648,27,22,18,188352625,0.234375,0.0043358,123.589
5207,0.01,0.32,3.67,0.995347,0.54875,19,19,19,195490305,0.855469,0.0579799,112.327
5208,2.83,2.55,3.97,0.995347,0.586992,27,22,19,203735121,0.125,0.00111149,129.5
5209,3.36,0.8,3.12,0.995347,0.90625,26,20,18,184132057,0.266113,0.00473289,123.208
5210,3.35,0.68,2.91,0.995347,0.923672,26,19,18,182169001,0.335938,0.00595162,122.213
5211,5.1,0.52,2.4,0.995347,0.749922,27,19,18,182463457,0.335938,0.0059493,122.215
5212,3.11,5.48,2.6,0.995347,0.759922,26,23,18,190021225,0.234375,0.00431726,123.607
5213,0.18,2.45,2.67,0.995347,0.843125,22,21,18,184917289,0.276855,0.00526984,122.742
5214,1.52,2.4,1.86,0.995347,0.551875,26,22,18,188058169,0.234375,0.00433936,123.585
5215,2.1,0.68,3.54,0.995347,0.986406,26,20,18,184132057,0.266113,0.00473289,123.208
5216,4.36,3.87,0.14,0.995347,0.697969,27,22,14,127249765,3.52734,1.0619,99.6987
5217,4.73,2.82,0.36,0.995347,0.914727,27,21,15,140242081,1.83594,0.268773,105.666
5218,0.65,4.82,0.02,0.995347,0.810937,24,22,11,84467966,32.4141,63.8635,81.907
5219,2.36,5.48,3.84,0.995347,0.574844,27,23,19,205698177,0.109375,0.00109354,129.571
5220,3.48,2.31,2.53,0.995347,0.790469,27,21,18,186389569,0.238281,0.00440884,123.516
5221,3.4,5.18,5.41,0.995347,0.851406,27,22,19,203735121,0.125,0.00111149,129.5
5222,3.42,3.93,4.72,0.995347,0.726172,27,22,19,203735121,0.125,0.00111149,129.5
5223,2.26,0.77,3.78,0.995347,0.586406,26,20,19,199514553,0.171875,0.00149852,128.203
5224,3.65,2.93,1.79,0.995347,0.55332,27,22,18,188352625,0.234375,0.0043358,123.589
5225,3.43,3,4.21,0.995347,0.633398,27,22,19,203735121,0.125,0.00111149,129.5
5226,0.98,2.69,2.09,0.995347,0.621875,25,22,18,187763713,0.242188,0.00434813,123.576
5227,5.22,1.46,2.61,0.995347,0.764141,27,21,18,186389569,0.238281,0.00440884,123.516
5228,1.68,3.18,2.89,0.995347,0.848125,25,22,18,187763713,0.242188,0.00434813,123.576
5229,0.71,2.93,0.02,0.995347,0.845312,24,21,11,82504910,32.4219,63.8643,81.9069
5230,1.06,2.09,3.34,0.995347,0.982187,25,21,18,185800657,0.235352,0.00442136,123.504
5231,0.07,4.7,4.81,0.995347,0.765625,21,22,19,201968385,0.265625,0.00458201,123.349
5232,1.7,0.28,4.39,0.995347,0.702031,26,18,19,195588441,0.457031,0.00768476,121.103
5233,1.56,4.35,4.27,0.995347,0.681875,26,22,19,203440665,0.125,0.00111311,129.494
