c0,c1,Requested_tolerance,estimated_error,l0,l1,Total_retrieve_size,MaxErr,MSE,PSNR
5.5,5.14,1.0152,0.98625,11,10,9679894,0.164651,0.000719574,51.5603
3.85,5.38,1.0152,0.913125,11,10,9679894,0.164651,0.000719574,51.5603
2.44,4.63,1.0152,0.88375,10,10,9325035,0.168592,0.00136684,48.7739
2.06,3.08,1.0152,0.89875,11,9,8414576,0.264094,0.00177291,47.6442
4.66,3.98,1.0152,0.643125,12,10,10035252,0.133401,0.000410897,53.9937
1.11,2.51,1.0152,0.905,9,9,7705432,0.328673,0.00817185,41.0079
1.79,3.93,1.0152,0.715,10,10,9325035,0.168592,0.00136684,48.7739
3.15,2.96,1.0152,0.936875,11,9,8414576,0.264094,0.00177291,47.6442
2.35,4.36,1.0152,0.83875,10,10,9325035,0.168592,0.00136684,48.7739
2.92,0.3,1.0152,0.965,10,6,4739515,2.04954,0.0683541,31.7834
3.85,4.32,1.0152,0.780625,11,10,9679894,0.164651,0.000719574,51.5603
3.53,4.65,1.0152,0.801875,11,10,9679894,0.164651,0.000719574,51.5603
4.37,2.07,1.0152,0.790625,11,9,8414576,0.264094,0.00177291,47.6442
1.16,3.77,1.0152,0.61625,10,10,9325035,0.168592,0.00136684,48.7739
0.77,1.46,1.0152,0.9225,9,8,6484246,0.65241,0.0123607,39.2106
3.56,4.51,1.0152,0.78625,11,10,9679894,0.164651,0.000719574,51.5603
0.25,2.85,1.0152,0.9625,7,9,7000311,0.817188,0.0595302,32.3837
0.54,3.77,1.0152,0.60625,9,10,8970750,0.289651,0.00710427,41.6159
5.18,1.8,1.0152,0.611875,12,9,8769934,0.269401,0.00145703,48.4964
0.34,3.73,1.0152,0.63625,8,10,8616824,0.409134,0.0176195,37.6711
1.34,5.05,1.0152,0.96625,9,10,8970750,0.289651,0.00710427,41.6159
2.35,0.33,1.0152,0.95375,10,6,4739515,2.04954,0.0683541,31.7834
3.15,2.77,1.0152,0.889375,11,9,8414576,0.264094,0.00177291,47.6442
3.78,1.96,1.0152,0.72625,11,9,8414576,0.264094,0.00177291,47.6442
4.87,4.92,1.0152,0.919375,11,10,9679894,0.164651,0.000719574,51.5603
3.57,2.72,1.0152,0.903125,11,9,8414576,0.264094,0.00177291,47.6442
5.03,1.25,1.0152,0.939375,11,8,7193390,0.567064,0.00599177,42.3555
3.98,0.07,1.0152,0.80875,11,4,3266826,6.90668,1.03291,19.9904
1.8,0.04,1.0152,0.865,10,3,2368228,14.3321,4.59512,13.5081
3.44,3.14,1.0152,1,11,9,8414576,0.264094,0.00177291,47.6442
2.39,0.9,1.0152,0.599375,11,8,7193390,0.567064,0.00599177,42.3555
1.35,2.26,1.0152,0.73375,10,9,8059717,0.326594,0.00240575,46.3186
4.74,0.87,1.0152,0.583125,12,8,7548748,0.535814,0.00569089,42.5793
2.52,2.48,1.0152,0.935,10,9,8059717,0.326594,0.00240575,46.3186
0.4,1.75,1.0152,0.6375,8,9,7351506,0.546387,0.0186286,37.4293
4.88,2.24,1.0152,0.865,11,9,8414576,0.264094,0.00177291,47.6442
0.13,3.98,1.0152,0.7575,6,10,7928962,1.3967,0.344659,24.7572
4.87,4.81,1.0152,0.905625,11,10,9679894,0.164651,0.000719574,51.5603
2.48,3.47,1.0152,0.58875,11,10,9679894,0.164651,0.000719574,51.5603
2.22,0.33,1.0152,0.9375,10,6,4739515,2.04954,0.0683541,31.7834
5.47,3.93,1.0152,0.662188,12,10,10035252,0.133401,0.000410897,53.9937
1.2,3.66,1.0152,0.6075,10,10,9325035,0.168592,0.00136684,48.7739
3.28,5.11,1.0152,0.84375,11,10,9679894,0.164651,0.000719574,51.5603
0.28,5.1,1.0152,0.9175,7,10,8265629,0.789651,0.0584071,32.4664
3.31,2.25,1.0152,0.769375,11,9,8414576,0.264094,0.00177291,47.6442
1.4,3.94,1.0152,0.6675,10,10,9325035,0.168592,0.00136684,48.7739
1.13,2.52,1.0152,0.9125,9,9,7705432,0.328673,0.00817185,41.0079
4.79,1.02,1.0152,0.809375,11,8,7193390,0.567064,0.00599177,42.3555
1.53,3.24,1.0152,1.00125,10,9,8059717,0.326594,0.00240575,46.3186
0.59,2.21,1.0152,0.8475,8,9,7351506,0.546387,0.0186286,37.4293
1.3,2.52,1.0152,0.955,9,9,7705432,0.328673,0.00817185,41.0079
1.75,4.32,1.0152,0.75875,10,10,9325035,0.168592,0.00136684,48.7739
0.06,2.06,1.0152,0.755,5,9,6354406,2.79478,1.01465,20.0679
5.16,4.74,1.0152,0.915,11,10,9679894,0.164651,0.000719574,51.5603
4.45,4.51,1.0152,0.841875,11,10,9679894,0.164651,0.000719574,51.5603
5.1,2.01,1.0152,0.661875,12,9,8769934,0.269401,0.00145703,48.4964
0.07,5.22,1.0152,0.9325,5,10,7619724,2.76803,1.01328,20.0738
4.69,3.3,1.0152,0.971562,12,9,8769934,0.269401,0.00145703,48.4964
5.21,0.76,1.0152,0.922812,12,7,6447425,0.993276,0.0204212,37.0302
4.49,4.42,1.0152,0.833125,11,10,9679894,0.164651,0.000719574,51.5603
4.68,1.43,1.0152,1.0075,11,8,7193390,0.567064,0.00599177,42.3555
4.01,1,1.0152,0.750625,11,8,7193390,0.567064,0.00599177,42.3555
5.47,3.14,1.0152,0.955938,12,9,8769934,0.269401,0.00145703,48.4964
3.85,2.51,1.0152,0.868125,11,9,8414576,0.264094,0.00177291,47.6442
1.6,5.48,1.0152,0.885,10,10,9325035,0.168592,0.00136684,48.7739
3.64,4.71,1.0152,0.81625,11,10,9679894,0.164651,0.000719574,51.5603
4.8,0.79,1.0152,0.94,12,7,6447425,0.993276,0.0204212,37.0302
4.6,1.15,1.0152,0.8625,11,8,7193390,0.567064,0.00599177,42.3555
3.4,2.89,1.0152,0.935,11,9,8414576,0.264094,0.00177291,47.6442
0.04,2.89,1.0152,0.8825,5,9,6354406,2.79478,1.01465,20.0679
4.05,3.58,1.0152,0.574062,12,10,10035252,0.133401,0.000410897,53.9937
2.14,4.88,1.0152,0.8775,10,10,9325035,0.168592,0.00136684,48.7739
3.68,2.98,1.0152,0.975,11,9,8414576,0.264094,0.00177291,47.6442
4.32,0.52,1.0152,0.79,11,7,6092067,0.993276,0.0207483,36.9612
3.74,2.63,1.0152,0.89125,11,9,8414576,0.264094,0.00177291,47.6442
0.37,2.41,1.0152,0.7875,8,9,7351506,0.546387,0.0186286,37.4293
1.6,3.69,1.0152,0.66125,10,10,9325035,0.168592,0.00136684,48.7739
5.14,2.34,1.0152,0.90625,11,9,8414576,0.264094,0.00177291,47.6442
5.3,2.58,1.0152,0.97625,11,9,8414576,0.264094,0.00177291,47.6442
1.18,5.25,1.0152,0.95125,9,10,8970750,0.289651,0.00710427,41.6159
1.72,0.77,1.0152,0.985,10,7,5737208,1.05578,0.0213584,36.8354
4.06,3.8,1.0152,0.72875,11,10,9679894,0.164651,0.000719574,51.5603
2.52,4.04,1.0152,0.6625,11,10,9679894,0.164651,0.000719574,51.5603
3.19,4.51,1.0152,0.763125,11,10,9679894,0.164651,0.000719574,51.5603
1.7,4.07,1.0152,0.72125,10,10,9325035,0.168592,0.00136684,48.7739
1.87,5.24,1.0152,0.88875,10,10,9325035,0.168592,0.00136684,48.7739
1.2,5.46,1.0152,0.9825,9,10,8970750,0.289651,0.00710427,41.6159
2.59,1.84,1.0152,0.621875,11,9,8414576,0.264094,0.00177291,47.6442
2.72,3.56,1.0152,0.615,11,10,9679894,0.164651,0.000719574,51.5603
5.18,5.17,1.0152,0.97,11,10,9679894,0.164651,0.000719574,51.5603
4.33,3.93,1.0152,0.761875,11,10,9679894,0.164651,0.000719574,51.5603
3.67,5.46,1.0152,0.911875,11,10,9679894,0.164651,0.000719574,51.5603
2.5,2.19,1.0152,0.86,10,9,8059717,0.326594,0.00240575,46.3186
4.61,5.06,1.0152,0.920625,11,10,9679894,0.164651,0.000719574,51.5603
1.05,5.31,1.0152,0.92625,9,10,8970750,0.289651,0.00710427,41.6159
1.25,4.32,1.0152,0.69625,10,10,9325035,0.168592,0.00136684,48.7739
0.23,2.77,1.0152,0.9225,7,9,7000311,0.817188,0.0595302,32.3837
4.43,3.51,1.0152,0.577187,12,10,10035252,0.133401,0.000410897,53.9937
2.07,3.03,1.0152,0.886875,11,9,8414576,0.264094,0.00177291,47.6442
5.47,4.74,1.0152,0.763437,12,10,10035252,0.133401,0.000410897,53.9937
2.37,2.16,1.0152,0.83625,10,9,8059717,0.326594,0.00240575,46.3186
3.61,1.39,1.0152,0.920625,11,8,7193390,0.567064,0.00599177,42.3555
5.31,0.14,1.0152,0.891875,11,5,4161342,3.66193,0.354681,24.6327
2.04,4.8,1.0152,0.855,10,10,9325035,0.168592,0.00136684,48.7739
5.18,4.99,1.0152,0.9475,11,10,9679894,0.164651,0.000719574,51.5603
4.24,3.73,1.0152,0.59875,12,10,10035252,0.133401,0.000410897,53.9937
3.54,1.27,1.0152,0.85625,11,8,7193390,0.567064,0.00599177,42.3555
4.93,3.4,1.0152,1.00406,12,9,8769934,0.269401,0.00145703,48.4964
2.51,4.91,1.0152,0.9275,10,10,9325035,0.168592,0.00136684,48.7739
5.43,2.49,1.0152,0.961875,11,9,8414576,0.264094,0.00177291,47.6442
4.42,0.17,1.0152,0.95625,11,5,4161342,3.66193,0.354681,24.6327
1.97,2.14,1.0152,0.78125,10,9,8059717,0.326594,0.00240575,46.3186
0.53,2.21,1.0152,0.8175,8,9,7351506,0.546387,0.0186286,37.4293
1.58,2.99,1.0152,0.945,10,9,8059717,0.326594,0.00240575,46.3186
4.09,3.61,1.0152,0.579062,12,10,10035252,0.133401,0.000410897,53.9937
3.46,4,1.0152,0.71625,11,10,9679894,0.164651,0.000719574,51.5603
2.89,1.95,1.0152,0.668125,11,9,8414576,0.264094,0.00177291,47.6442
3.62,5.26,1.0152,0.88375,11,10,9679894,0.164651,0.000719574,51.5603
5.35,3.24,1.0152,0.977187,12,9,8769934,0.269401,0.00145703,48.4964
3.33,5.06,1.0152,0.840625,11,10,9679894,0.164651,0.000719574,51.5603
1.83,3.83,1.0152,0.7075,10,10,9325035,0.168592,0.00136684,48.7739
4.82,2.33,1.0152,0.88375,11,9,8414576,0.264094,0.00177291,47.6442
0.29,5.15,1.0152,0.93375,7,10,8265629,0.789651,0.0584071,32.4664
1.07,2.26,1.0152,0.8325,9,9,7705432,0.328673,0.00817185,41.0079
1.59,3.49,1.0152,0.635,10,10,9325035,0.168592,0.00136684,48.7739
3.14,0.45,1.0152,0.64625,11,7,6092067,0.993276,0.0207483,36.9612
4.57,5,1.0152,0.910625,11,10,9679894,0.164651,0.000719574,51.5603
4.52,0.92,1.0152,0.7425,11,8,7193390,0.567064,0.00599177,42.3555
3.31,5.47,1.0152,0.890625,11,10,9679894,0.164651,0.000719574,51.5603
3.39,3.41,1.0152,0.638125,11,10,9679894,0.164651,0.000719574,51.5603
3.24,0.55,1.0152,0.7525,11,7,6092067,0.993276,0.0207483,36.9612
1.04,2.49,1.0152,0.8825,9,9,7705432,0.328673,0.00817185,41.0079
0.46,1.17,1.0152,0.815,8,8,6130320,0.678407,0.0229389,36.5253
4.89,1.3,1.0152,0.955625,11,8,7193390,0.567064,0.00599177,42.3555
3.36,5.47,1.0152,0.89375,11,10,9679894,0.164651,0.000719574,51.5603
5.21,3.23,1.0152,0.970313,12,9,8769934,0.269401,0.00145703,48.4964
2.43,1.54,1.0152,0.921875,11,8,7193390,0.567064,0.00599177,42.3555
2.7,2.05,1.0152,0.68125,11,9,8414576,0.264094,0.00177291,47.6442
4.3,3.79,1.0152,0.608125,12,10,10035252,0.133401,0.000410897,53.9937
0.6,4.52,1.0152,0.865,8,10,8616824,0.409134,0.0176195,37.6711
0.72,2.88,1.0152,0.9,9,9,7705432,0.328673,0.00817185,41.0079
4.08,4.87,1.0152,0.86375,11,10,9679894,0.164651,0.000719574,51.5603
2.54,3.66,1.0152,0.61625,11,10,9679894,0.164651,0.000719574,51.5603
0.32,4.61,1.0152,0.73625,8,10,8616824,0.409134,0.0176195,37.6711
4.04,1.9,1.0152,0.7275,11,9,8414576,0.264094,0.00177291,47.6442
3.74,4.53,1.0152,0.8,11,10,9679894,0.164651,0.000719574,51.5603
4.21,1.45,1.0152,0.988125,11,8,7193390,0.567064,0.00599177,42.3555
3.27,3.8,1.0152,0.679375,11,10,9679894,0.164651,0.000719574,51.5603
4.53,5.45,1.0152,0.964375,11,10,9679894,0.164651,0.000719574,51.5603
3.25,5.37,1.0152,0.874375,11,10,9679894,0.164651,0.000719574,51.5603
5.32,1.64,1.0152,0.98625,12,8,7548748,0.535814,0.00569089,42.5793
5.5,1.67,1.0152,1.00687,12,8,7548748,0.535814,0.00569089,42.5793
0.24,3.08,1.0152,1.01,7,9,7000311,0.817188,0.0595302,32.3837
2.13,1.6,1.0152,0.933125,11,8,7193390,0.567064,0.00599177,42.3555
4.99,1.57,1.0152,0.940938,12,8,7548748,0.535814,0.00569089,42.5793
0.46,2.48,1.0152,0.85,8,9,7351506,0.546387,0.0186286,37.4293
0.13,3.2,1.0152,0.93,7,9,7000311,0.817188,0.0595302,32.3837
3.07,2.17,1.0152,0.734375,11,9,8414576,0.264094,0.00177291,47.6442
2.99,3.95,1.0152,0.680625,11,10,9679894,0.164651,0.000719574,51.5603
2.68,5.01,1.0152,0.96125,10,10,9325035,0.168592,0.00136684,48.7739
4.93,0.87,1.0152,0.589062,12,8,7548748,0.535814,0.00569089,42.5793
0.45,1.88,1.0152,0.695,8,9,7351506,0.546387,0.0186286,37.4293
2.74,0.79,1.0152,0.96125,11,7,6092067,0.993276,0.0207483,36.9612
0.85,3.52,1.0152,0.6525,9,10,8970750,0.289651,0.00710427,41.6159
4.45,2.55,1.0152,0.915625,11,9,8414576,0.264094,0.00177291,47.6442
1.02,3.82,1.0152,0.7325,9,10,8970750,0.289651,0.00710427,41.6159
2.83,3.12,1.0152,0.956875,11,9,8414576,0.264094,0.00177291,47.6442
2.82,1.9,1.0152,0.65125,11,9,8414576,0.264094,0.00177291,47.6442
1.33,5.1,1.0152,0.97,9,10,8970750,0.289651,0.00710427,41.6159
2.97,3.63,1.0152,0.639375,11,10,9679894,0.164651,0.000719574,51.5603
5.31,1.32,1.0152,0.991875,11,8,7193390,0.567064,0.00599177,42.3555
0.2,2.23,1.0152,0.7575,7,9,7000311,0.817188,0.0595302,32.3837
0.85,0.57,1.0152,0.7825,9,7,5382923,1.05578,0.027168,35.7905
5.34,1.66,1.0152,0.996875,12,8,7548748,0.535814,0.00569089,42.5793
4.16,4.13,1.0152,0.77625,11,10,9679894,0.164651,0.000719574,51.5603
4.97,5.39,1.0152,0.984375,11,10,9679894,0.164651,0.000719574,51.5603
5.47,2.37,1.0152,0.934375,11,9,8414576,0.264094,0.00177291,47.6442
4,2.64,1.0152,0.91,11,9,8414576,0.264094,0.00177291,47.6442
3.31,2.07,1.0152,0.724375,11,9,8414576,0.264094,0.00177291,47.6442
1.97,3.26,1.0152,0.938125,11,9,8414576,0.264094,0.00177291,47.6442
0.8,3.8,1.0152,0.675,9,10,8970750,0.289651,0.00710427,41.6159
5.14,4.1,1.0152,0.673125,12,10,10035252,0.133401,0.000410897,53.9937
4.52,5.18,1.0152,0.93,11,10,9679894,0.164651,0.000719574,51.5603
0.15,1.23,1.0152,0.915,6,8,5442458,1.67841,0.350118,24.6889
5.04,3.17,1.0152,0.95,12,9,8769934,0.269401,0.00145703,48.4964
5.09,5.5,1.0152,1.00563,11,10,9679894,0.164651,0.000719574,51.5603
4.01,5.26,1.0152,0.908125,11,10,9679894,0.164651,0.000719574,51.5603
2.28,4.95,1.0152,0.90375,10,10,9325035,0.168592,0.00136684,48.7739
2.52,2.46,1.0152,0.93,10,9,8059717,0.326594,0.00240575,46.3186
5.52,2.37,1.0152,0.765,12,9,8769934,0.269401,0.00145703,48.4964
4.22,1.77,1.0152,0.574375,12,9,8769934,0.269401,0.00145703,48.4964
0.51,2.5,1.0152,0.88,8,9,7351506,0.546387,0.0186286,37.4293
2.08,5.25,1.0152,0.91625,10,10,9325035,0.168592,0.00136684,48.7739
3.93,0.31,1.0152,0.865625,11,6,5094374,2.04954,0.0676599,31.8277
2.6,0.01,1.0152,0.987227,13,0,3319754,12.4501,4.10608,13.9968
4.48,5.23,1.0152,0.93375,11,10,9679894,0.164651,0.000719574,51.5603
5.05,4.99,1.0152,0.939375,11,10,9679894,0.164651,0.000719574,51.5603
4.77,0.41,1.0152,0.969062,12,6,5449732,2.04954,0.0673752,31.8461
0.44,3.08,1.0152,0.99,8,9,7351506,0.546387,0.0186286,37.4293
1.42,3.53,1.0152,0.61875,10,10,9325035,0.168592,0.00136684,48.7739
2.36,0.01,1.0152,0.983477,13,0,3319754,12.4501,4.10608,13.9968
3.54,1.29,1.0152,0.86625,11,8,7193390,0.567064,0.00599177,42.3555
3.9,0.48,1.0152,0.72375,11,7,6092067,0.993276,0.0207483,36.9612
0.51,3.42,1.0152,0.9825,9,9,7705432,0.328673,0.00817185,41.0079
1.02,4.02,1.0152,0.7575,9,10,8970750,0.289651,0.00710427,41.6159
0.65,2.29,1.0152,0.8975,8,9,7351506,0.546387,0.0186286,37.4293
0.43,4.07,1.0152,0.72375,8,10,8616824,0.409134,0.0176195,37.6711
2.08,0.14,1.0152,0.82,10,5,3806483,3.66193,0.355178,24.6266
3.7,4.51,1.0152,0.795,11,10,9679894,0.164651,0.000719574,51.5603
0.29,3.97,1.0152,0.64125,8,10,8616824,0.409134,0.0176195,37.6711
1.31,3.83,1.0152,0.6425,10,10,9325035,0.168592,0.00136684,48.7739
4.35,0.98,1.0152,0.761875,11,8,7193390,0.567064,0.00599177,42.3555
4.72,0.58,1.0152,0.875,11,7,6092067,0.993276,0.0207483,36.9612
3.12,0.95,1.0152,0.67,11,8,7193390,0.567064,0.00599177,42.3555
1.4,4.76,1.0152,0.77,10,10,9325035,0.168592,0.00136684,48.7739
4.74,4.5,1.0152,0.85875,11,10,9679894,0.164651,0.000719574,51.5603
4.28,3.91,1.0152,0.75625,11,10,9679894,0.164651,0.000719574,51.5603
3.91,3.76,1.0152,0.714375,11,10,9679894,0.164651,0.000719574,51.5603
3.92,2.48,1.0152,0.865,11,9,8414576,0.264094,0.00177291,47.6442
3.06,4.99,1.0152,0.815,11,10,9679894,0.164651,0.000719574,51.5603
3.32,0.64,1.0152,0.8475,11,7,6092067,0.993276,0.0207483,36.9612
3.68,4.78,1.0152,0.8275,11,10,9679894,0.164651,0.000719574,51.5603
3.7,4.87,1.0152,0.84,11,10,9679894,0.164651,0.000719574,51.5603
5.01,0.02,1.0152,0.94625,10,3,2368228,14.3321,4.59512,13.5081
1.86,1.55,1.0152,1.0075,10,8,6838531,0.52741,0.00665487,41.8997
2.39,5.16,1.0152,0.94375,10,10,9325035,0.168592,0.00136684,48.7739
4.35,5.46,1.0152,0.954375,11,10,9679894,0.164651,0.000719574,51.5603
5.33,1.44,1.0152,0.886563,12,8,7548748,0.535814,0.00569089,42.5793
3.06,2.05,1.0152,0.70375,11,9,8414576,0.264094,0.00177291,47.6442
2.42,2.88,1.0152,0.87125,11,9,8414576,0.264094,0.00177291,47.6442
1.96,4.28,1.0152,0.78,10,10,9325035,0.168592,0.00136684,48.7739
2.93,4.35,1.0152,0.726875,11,10,9679894,0.164651,0.000719574,51.5603
2.95,3.88,1.0152,0.669375,11,10,9679894,0.164651,0.000719574,51.5603
2.76,4.47,1.0152,0.73125,11,10,9679894,0.164651,0.000719574,51.5603
5.36,4.62,1.0152,0.745,12,10,10035252,0.133401,0.000410897,53.9937
3.65,2.59,1.0152,0.875625,11,9,8414576,0.264094,0.00177291,47.6442
1.58,1.38,1.0152,0.8875,10,8,6838531,0.52741,0.00665487,41.8997
2.77,1.05,1.0152,0.698125,11,8,7193390,0.567064,0.00599177,42.3555
0.01,2.81,1.0152,0.8625,3,9,5859288,10.777,16.1073,8.06082
3.9,0.9,1.0152,0.69375,11,8,7193390,0.567064,0.00599177,42.3555
0.95,3.1,1.0152,1.0125,9,9,7705432,0.328673,0.00817185,41.0079
4.65,5.32,1.0152,0.955625,11,10,9679894,0.164651,0.000719574,51.5603
3.75,5.49,1.0152,0.920625,11,10,9679894,0.164651,0.000719574,51.5603
0.2,0.43,1.0152,0.63,7,7,4677802,1.46195,0.0786143,31.176
4.72,4.71,1.0152,0.88375,11,10,9679894,0.164651,0.000719574,51.5603
5.41,1.24,1.0152,0.958125,11,8,7193390,0.567064,0.00599177,42.3555
2.79,3.62,1.0152,0.626875,11,10,9679894,0.164651,0.000719574,51.5603
1.5,4.72,1.0152,0.7775,10,10,9325035,0.168592,0.00136684,48.7739
0.19,4.96,1.0152,0.81,7,10,8265629,0.789651,0.0584071,32.4664
4.38,2.27,1.0152,0.84125,11,9,8414576,0.264094,0.00177291,47.6442
4.03,0.68,1.0152,0.931875,11,7,6092067,0.993276,0.0207483,36.9612
3.06,3.22,1.0152,0.99625,11,9,8414576,0.264094,0.00177291,47.6442
4.75,4.77,1.0152,0.893125,11,10,9679894,0.164651,0.000719574,51.5603
5.13,5.18,1.0152,0.968125,11,10,9679894,0.164651,0.000719574,51.5603
0.38,0.79,1.0152,0.98,8,7,5028997,1.22178,0.0375339,34.3868
3.76,1.25,1.0152,0.86,11,8,7193390,0.567064,0.00599177,42.3555
4.31,0.04,1.0152,0.909375,11,3,2723087,14.2696,4.59462,13.5086
1.19,4.84,1.0152,0.9025,9,10,8970750,0.289651,0.00710427,41.6159
3.06,1.11,1.0152,0.74625,11,8,7193390,0.567064,0.00599177,42.3555
2.85,0.24,1.0152,0.83625,10,6,4739515,2.04954,0.0683541,31.7834
3.62,1.17,1.0152,0.81125,11,8,7193390,0.567064,0.00599177,42.3555
2.42,1.6,1.0152,0.95125,11,8,7193390,0.567064,0.00599177,42.3555
3.19,3.79,1.0152,0.673125,11,10,9679894,0.164651,0.000719574,51.5603
2.26,2.46,1.0152,0.8975,10,9,8059717,0.326594,0.00240575,46.3186
1.24,2.63,1.0152,0.9675,9,9,7705432,0.328673,0.00817185,41.0079
1.08,4.78,1.0152,0.8675,9,10,8970750,0.289651,0.00710427,41.6159
0.59,2.62,1.0152,0.95,8,9,7351506,0.546387,0.0186286,37.4293
5.03,0.32,1.0152,0.954375,11,6,5094374,2.04954,0.0676599,31.8277
0.43,1.39,1.0152,0.91,8,8,6130320,0.678407,0.0229389,36.5253
0.08,2.14,1.0152,0.695,6,9,6663644,1.54639,0.34554,24.7461
2.31,0.88,1.0152,0.584375,11,8,7193390,0.567064,0.00599177,42.3555
2.56,4.78,1.0152,0.9175,10,10,9325035,0.168592,0.00136684,48.7739
3.61,4.47,1.0152,0.784375,11,10,9679894,0.164651,0.000719574,51.5603
1.51,1.01,1.0152,0.69375,10,8,6838531,0.52741,0.00665487,41.8997
1.31,4.72,1.0152,0.9175,9,10,8970750,0.289651,0.00710427,41.6159
0.54,2.11,1.0152,0.7975,8,9,7351506,0.546387,0.0186286,37.4293
2.05,4.58,1.0152,0.82875,10,10,9325035,0.168592,0.00136684,48.7739
0.91,2.87,1.0152,0.945,9,9,7705432,0.328673,0.00817185,41.0079
4.27,4.28,1.0152,0.801875,11,10,9679894,0.164651,0.000719574,51.5603
0.64,5.41,1.0152,0.99625,8,10,8616824,0.409134,0.0176195,37.6711
0.17,1.66,1.0152,1,7,8,5779125,1.11195,0.0636009,32.0964
5.07,2.4,1.0152,0.916875,11,9,8414576,0.264094,0.00177291,47.6442
1.89,2.02,1.0152,0.74125,10,9,8059717,0.326594,0.00240575,46.3186
1.97,3.42,1.0152,0.978125,11,9,8414576,0.264094,0.00177291,47.6442
1.52,2.65,1.0152,0.8525,10,9,8059717,0.326594,0.00240575,46.3186
4.7,3.67,1.0152,0.605625,12,10,10035252,0.133401,0.000410897,53.9937
4.32,1.6,1.0152,0.935,12,8,7548748,0.535814,0.00569089,42.5793
0.5,0.51,1.0152,0.76,8,7,5028997,1.22178,0.0375339,34.3868
3.25,2.05,1.0152,0.715625,11,9,8414576,0.264094,0.00177291,47.6442
5.47,1.37,1.0152,0.855937,12,8,7548748,0.535814,0.00569089,42.5793
3.09,2.18,1.0152,0.738125,11,9,8414576,0.264094,0.00177291,47.6442
2.92,0.83,1.0152,1.0125,11,7,6092067,0.993276,0.0207483,36.9612
3.1,0.76,1.0152,0.95375,11,7,6092067,0.993276,0.0207483,36.9612
0.39,4.4,1.0152,0.745,8,10,8616824,0.409134,0.0176195,37.6711
2.43,5.21,1.0152,0.955,10,10,9325035,0.168592,0.00136684,48.7739
2.16,3.48,1.0152,1.005,11,9,8414576,0.264094,0.00177291,47.6442
0.13,0.64,1.0152,0.9,6,7,4341135,2.20226,0.364219,24.5174
0.32,0.05,1.0152,0.72,7,4,1852561,7.30179,1.08779,19.7656
2.91,2.34,1.0152,0.766875,11,9,8414576,0.264094,0.00177291,47.6442
1.62,1.44,1.0152,0.9225,10,8,6838531,0.52741,0.00665487,41.8997
0.2,1.17,1.0152,0.785,7,8,5779125,1.11195,0.0636009,32.0964
1.04,1.26,1.0152,0.89,9,8,6484246,0.65241,0.0123607,39.2106
0.48,5.18,1.0152,0.8875,8,10,8616824,0.409134,0.0176195,37.6711
1.67,5.05,1.0152,0.84,10,10,9325035,0.168592,0.00136684,48.7739
3.41,1.71,1.0152,0.640625,11,9,8414576,0.264094,0.00177291,47.6442
4.86,3.51,1.0152,0.590625,12,10,10035252,0.133401,0.000410897,53.9937
0.64,1.72,1.0152,0.59,9,9,7705432,0.328673,0.00817185,41.0079
2.35,3.64,1.0152,0.601875,11,10,9679894,0.164651,0.000719574,51.5603
3.17,1.75,1.0152,0.635625,11,9,8414576,0.264094,0.00177291,47.6442
5.4,5.2,1.0152,0.9875,11,10,9679894,0.164651,0.000719574,51.5603
0.89,0.38,1.0152,0.9825,9,6,4385230,2.17454,0.0739949,31.439
1.19,4.56,1.0152,0.8675,9,10,8970750,0.289651,0.00710427,41.6159
2.36,0.23,1.0152,0.755,10,6,4739515,2.04954,0.0683541,31.7834
4.11,1.93,1.0152,0.739375,11,9,8414576,0.264094,0.00177291,47.6442
1.17,3.55,1.0152,0.59,10,10,9325035,0.168592,0.00136684,48.7739
4.73,2.05,1.0152,0.808125,11,9,8414576,0.264094,0.00177291,47.6442
0.12,0.6,1.0152,0.84,6,7,4341135,2.20226,0.364219,24.5174
3.64,5.41,1.0152,0.90375,11,10,9679894,0.164651,0.000719574,51.5603
4.06,0.38,1.0152,1.01375,11,6,5094374,2.04954,0.0676599,31.8277
0.63,0.49,1.0152,0.805,8,7,5028997,1.22178,0.0375339,34.3868
0.67,5.48,1.0152,0.8525,9,10,8970750,0.289651,0.00710427,41.6159
1.99,5.44,1.0152,0.92875,10,10,9325035,0.168592,0.00136684,48.7739
2.47,1.35,1.0152,0.98375,10,8,6838531,0.52741,0.00665487,41.8997
4.85,4.08,1.0152,0.661562,12,10,10035252,0.133401,0.000410897,53.9937
2.85,2.57,1.0152,0.99875,10,9,8059717,0.326594,0.00240575,46.3186
4.34,3.18,1.0152,0.930625,12,9,8769934,0.269401,0.00145703,48.4964
0.98,1.34,1.0152,0.915,9,8,6484246,0.65241,0.0123607,39.2106
1.09,1.91,1.0152,0.75,9,9,7705432,0.328673,0.00817185,41.0079
0.77,1.2,1.0152,0.985,8,8,6130320,0.678407,0.0229389,36.5253
3.62,3.34,1.0152,0.64375,11,10,9679894,0.164651,0.000719574,51.5603
5.02,5.51,1.0152,1.0025,11,10,9679894,0.164651,0.000719574,51.5603
5.51,4.83,1.0152,0.775937,12,10,10035252,0.133401,0.000410897,53.9937
4.21,4.21,1.0152,0.789375,11,10,9679894,0.164651,0.000719574,51.5603
2.84,0.73,1.0152,0.9075,11,7,6092067,0.993276,0.0207483,36.9612
