c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
3.83,1.98,1.54,8.38E-07,8.22E-07,32,30,25,4500142,3.83E-07,1.57E-14,156.508
3.42,4.5,4.46,8.38E-07,6.91E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
3.2,3.24,1.58,8.38E-07,4.97E-07,32,30,26,4727958,2.10E-07,3.94E-15,162.508
1.62,3.49,3.3,8.38E-07,4.57E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
0.76,0.41,1.37,8.38E-07,7.74E-07,30,27,25,4401642,4.68E-07,1.72E-14,156.111
4.32,1.6,0.78,8.38E-07,4.99E-07,32,29,25,4470306,3.95E-07,1.58E-14,156.487
2.92,1.64,0.74,8.38E-07,8.25E-07,32,29,24,4242490,8.20E-07,6.26E-14,150.496
1.86,2.06,1.59,8.38E-07,8.33E-07,32,30,25,4500142,3.83E-07,1.57E-14,156.508
0.76,0.9,4.88,8.38E-07,7.12E-07,30,28,27,4887110,1.56E-07,1.40E-15,167.01
1.04,3.82,4.57,8.38E-07,6.74E-07,31,30,27,4951278,1.17E-07,1.04E-15,168.288
1.56,2.41,0.33,8.38E-07,7.96E-07,31,29,23,4010178,1.53E-06,2.51E-13,144.474
1.28,3.45,5.22,8.38E-07,7.44E-07,31,30,27,4951278,1.17E-07,1.04E-15,168.288
0.11,0.63,5.41,8.38E-07,8.08E-07,28,27,27,4848282,2.61E-07,3.20E-15,163.411
3.23,2.02,3.64,8.38E-07,5.18E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
5.35,0.97,0.29,8.38E-07,7.09E-07,32,28,23,3984838,1.51E-06,2.51E-13,144.471
4.47,2.02,5.09,8.38E-07,7.60E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
2.64,0.68,2.97,8.38E-07,8.09E-07,32,28,26,4668286,2.28E-07,4.29E-15,162.14
4.81,0.05,4.6,8.38E-07,6.80E-07,32,24,27,4776758,1.53E-06,9.61E-14,148.635
4.29,2.51,1.7,8.38E-07,5.12E-07,32,30,26,4727958,2.10E-07,3.94E-15,162.508
5.17,1.28,4.05,8.38E-07,5.98E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
5.44,3.52,3.29,8.38E-07,4.85E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
3.71,4.17,1.45,8.38E-07,7.81E-07,32,31,25,4529978,3.90E-07,1.57E-14,156.512
4.14,5.01,4.83,8.38E-07,7.56E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
3.97,5.17,3.16,8.38E-07,4.83E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
4.15,5.01,5.54,8.38E-07,7.66E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.27,1.86,4.98,8.38E-07,7.44E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
2.99,0.57,3.25,8.38E-07,4.78E-07,32,28,27,4896102,1.42E-07,1.37E-15,167.112
1.9,2.61,2.54,8.38E-07,7.75E-07,32,29,26,4698122,1.97E-07,4.01E-15,162.432
4.73,3.19,4.56,8.38E-07,6.74E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
0.25,3.83,4.24,8.38E-07,6.34E-07,29,30,27,4942286,1.36E-07,1.25E-15,167.501
5.07,4.7,0.36,8.38E-07,7.94E-07,32,31,23,4074346,1.51E-06,2.50E-13,144.477
1.14,0.37,4.09,8.38E-07,5.93E-07,31,27,27,4861770,2.31E-07,2.51E-15,164.469
3.7,3.73,4.67,8.38E-07,6.95E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
2.72,2.95,3.94,8.38E-07,5.78E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
1.55,1.98,2.03,8.38E-07,6.14E-07,32,29,26,4698122,1.97E-07,4.01E-15,162.432
1.25,2.95,2.36,8.38E-07,6.69E-07,31,30,26,4723462,2.06E-07,3.95E-15,162.494
2.13,3.88,4.42,8.38E-07,6.58E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
4.02,4.98,4.63,8.38E-07,6.56E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
