dname,abserr,seconds,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error,baseline_io,baseline_maxerr
baryon_density_1.16e+04.csv,1.16E+04,0.0028,1.00E-01,0.25,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0031,1.00E-01,0.26,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0031,1.00E-01,0.27,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0031,1.00E-01,0.28,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0033,1.00E-01,0.29,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0034,1.00E-01,0.3,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0036,1.00E-01,0.31,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0033,1.00E-01,0.32,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0039,1.00E-01,0.33,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.004,1.00E-01,0.34,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0039,1.00E-01,0.35,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0031,1.00E-01,0.36,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0033,1.00E-01,0.37,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0035,1.00E-01,0.38,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.004,1.00E-01,0.39,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.004,1.00E-01,0.4,5.06,0.21,0.15,5305,10206.9,29480,965.299
dark_matter_density_1.38e-01.csv,1.38E-01,0.0004,1.00E-05,0.01,1.05,0.27,0.94,80204372,0.125065,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0004,1.00E-05,0.02,1.05,0.27,0.94,80204372,0.125065,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0006,1.00E-05,0.03,1.05,0.27,0.94,80204372,0.125065,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0006,1.00E-05,0.04,1.05,0.27,0.94,80204372,0.125065,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0007,1.00E-05,0.05,1.05,0.27,0.94,80204372,0.125065,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0007,1.00E-05,0.06,1.05,0.27,0.94,80204372,0.125065,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0007,1.00E-05,0.07,3.72,0.27,0.87,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.001,1.00E-05,0.08,3.72,0.27,0.87,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0008,1.00E-05,0.09,3.7,0.2,0.88,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0009,1.00E-05,0.1,3.7,0.2,0.88,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.001,1.00E-05,0.11,3.7,0.2,0.88,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0009,1.00E-05,0.12,3.7,0.2,0.88,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0011,1.00E-05,0.13,3.7,0.2,0.88,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.001,1.00E-05,0.14,1.16,0.24,0.82,80204372,0.125065,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0011,1.00E-05,0.15,1.16,0.24,0.82,80204372,0.125065,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.001,1.00E-05,0.16,1.16,0.24,0.82,80204372,0.125065,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0011,1.00E-05,0.17,1.16,0.24,0.82,80204372,0.125065,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0012,1.00E-05,0.18,0.76,0.25,0.76,79936032,0.123952,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0016,1.00E-05,0.19,0.76,0.25,0.76,79936032,0.123952,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0011,1.00E-05,0.2,0.76,0.25,0.76,79936032,0.123952,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0012,1.00E-05,0.21,0.76,0.25,0.76,79936032,0.123952,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0012,1.00E-05,0.22,1.94,0.27,0.71,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0015,1.00E-05,0.23,1.94,0.27,0.71,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0019,1.00E-05,0.24,1.94,0.27,0.71,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0013,1.00E-05,0.25,1.94,0.27,0.71,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0015,1.00E-05,0.26,2.9,0.24,0.68,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0014,1.00E-05,0.27,2.9,0.24,0.68,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0016,1.00E-05,0.28,2.9,0.24,0.68,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0026,1.00E-05,0.29,2.9,0.24,0.68,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0018,1.00E-05,0.3,1.53,0.22,0.65,80472712,0.124685,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0016,1.00E-05,0.31,0.3,0.21,0.64,79667692,0.125482,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0017,1.00E-05,0.32,0.3,0.21,0.64,79667692,0.125482,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0018,1.00E-05,0.33,0.3,0.21,0.64,79667692,0.125482,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0018,1.00E-05,0.34,0.3,0.21,0.64,79667692,0.125482,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.002,1.00E-05,0.35,0.3,0.21,0.64,79667692,0.125482,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0021,1.00E-05,0.36,1.03,0.19,0.6,80204372,0.125065,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0021,1.00E-05,0.37,4.36,0.21,0.58,80741052,0.124638,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0029,1.00E-05,0.38,4.07,0.19,0.58,80741052,0.124638,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0027,1.00E-05,0.39,4.3,0.19,0.57,80741052,0.124638,133974668,0.0145178
dark_matter_density_1.38e-01.csv,1.38E-01,0.0023,1.00E-05,0.4,4.3,0.19,0.57,80741052,0.124638,133974668,0.0145178
dark_matter_density_1.38e+01.csv,1.38E+01,0.0003,1.00E-03,0.01,1.67,0.5,1.01,6070821,10.4139,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0003,1.00E-03,0.02,1.67,0.5,1.01,6070821,10.4139,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0004,1.00E-03,0.03,2.61,0.62,0.89,6339161,10.4913,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0004,1.00E-03,0.04,2.61,0.62,0.89,6339161,10.4913,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0005,1.00E-03,0.05,3.77,0.3,1.11,6339161,10.4913,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0005,1.00E-03,0.06,3.77,0.3,1.11,6339161,10.4913,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0006,1.00E-03,0.07,3.77,0.3,1.11,6339161,10.4913,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0006,1.00E-03,0.08,3.77,0.3,1.11,6339161,10.4913,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0005,1.00E-03,0.09,5.05,0.19,1.22,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0007,1.00E-03,0.1,5.05,0.19,1.22,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0006,1.00E-03,0.11,5.05,0.19,1.22,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0006,1.00E-03,0.12,4.7,0.27,1.1,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0006,1.00E-03,0.13,3.03,0.24,1.08,6339161,10.4913,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0006,1.00E-03,0.14,0.74,0.27,1.04,5805908,10.8663,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0006,1.00E-03,0.15,0.74,0.27,1.04,5805908,10.8663,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0007,1.00E-03,0.16,0.74,0.27,1.04,5805908,10.8663,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0008,1.00E-03,0.17,2.25,0.36,0.93,6339161,10.4913,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0008,1.00E-03,0.18,2.25,0.36,0.93,6339161,10.4913,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0008,1.00E-03,0.19,2.25,0.36,0.93,6339161,10.4913,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.001,1.00E-03,0.2,4.5,0.34,0.9,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0009,1.00E-03,0.21,4.5,0.34,0.9,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0009,1.00E-03,0.22,4.5,0.34,0.9,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0008,1.00E-03,0.23,5.05,0.37,0.81,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0009,1.00E-03,0.24,5.05,0.37,0.81,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0008,1.00E-03,0.25,5.05,0.37,0.81,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0008,1.00E-03,0.26,5.05,0.37,0.81,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0014,1.00E-03,0.27,5.05,0.37,0.81,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0009,1.00E-03,0.28,5.05,0.37,0.81,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.001,1.00E-03,0.29,3.59,0.28,0.84,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.001,1.00E-03,0.3,3.59,0.28,0.84,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0011,1.00E-03,0.31,3.59,0.28,0.84,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0011,1.00E-03,0.32,3.59,0.28,0.84,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0011,1.00E-03,0.33,3.59,0.28,0.84,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.001,1.00E-03,0.34,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.001,1.00E-03,0.35,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.001,1.00E-03,0.36,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.001,1.00E-03,0.37,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.001,1.00E-03,0.38,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0011,1.00E-03,0.39,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+01.csv,1.38E+01,0.0012,1.00E-03,0.4,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_1.38e+03.csv,1.38E+03,0.0004,1.00E-01,0.01,4.36,0.21,0.58,21454,1046.14,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0005,1.00E-01,0.02,4.36,0.21,0.58,21454,1046.14,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0007,1.00E-01,0.03,1.31,0.29,0.37,14042,1065.23,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0009,1.00E-01,0.04,5.36,0.13,0.5,21454,1046.14,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.001,1.00E-01,0.05,5.28,0.34,0.28,21454,1046.14,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0012,1.00E-01,0.06,5.32,0.17,0.44,21454,1046.14,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0013,1.00E-01,0.07,5.32,0.17,0.44,21454,1046.14,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0014,1.00E-01,0.08,5.46,0.35,0.21,21454,1046.14,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0015,1.00E-01,0.09,5.46,0.35,0.21,21454,1046.14,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0017,1.00E-01,0.1,5.46,0.35,0.21,21454,1046.14,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.002,1.00E-01,0.11,5.46,0.35,0.21,21454,1046.14,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0019,1.00E-01,0.12,5.46,0.35,0.21,21454,1046.14,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0021,1.00E-01,0.13,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0019,1.00E-01,0.14,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0019,1.00E-01,0.15,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0022,1.00E-01,0.16,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0031,1.00E-01,0.17,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0028,1.00E-01,0.18,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0028,1.00E-01,0.19,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0025,1.00E-01,0.2,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0029,1.00E-01,0.21,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0035,1.00E-01,0.22,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.003,1.00E-01,0.23,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0033,1.00E-01,0.24,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0033,1.00E-01,0.25,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.003,1.00E-01,0.26,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0035,1.00E-01,0.27,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0038,1.00E-01,0.28,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0031,1.00E-01,0.29,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0031,1.00E-01,0.3,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.003,1.00E-01,0.31,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0035,1.00E-01,0.32,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0037,1.00E-01,0.33,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0033,1.00E-01,0.34,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0034,1.00E-01,0.35,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0038,1.00E-01,0.36,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0032,1.00E-01,0.37,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0033,1.00E-01,0.38,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0032,1.00E-01,0.39,2.58,0.24,0.29,17376,959.339,356307,126.622
dark_matter_density_1.38e+03.csv,1.38E+03,0.0036,1.00E-01,0.4,2.58,0.24,0.29,17376,959.339,356307,126.622
temperature_4.78e+01.csv,4.78E+01,0.0003,1.00E-05,0.01,0.57,0.23,1.36,88508613,37.0249,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0003,1.00E-05,0.02,0.57,0.23,1.36,88508613,37.0249,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0003,1.00E-05,0.03,5.05,0.19,1.22,87191805,44.6382,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0003,1.00E-05,0.04,5.05,0.19,1.22,87191805,44.6382,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0004,1.00E-05,0.05,0.67,0.09,1.31,86655125,44.2632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0004,1.00E-05,0.06,4.7,0.27,1.1,87191805,44.6382,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0005,1.00E-05,0.07,3.96,0.17,1.2,87191805,44.6382,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0005,1.00E-05,0.08,4.32,0.13,1.22,87191805,44.6382,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0005,1.00E-05,0.09,0.63,0.14,1.19,86386785,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0005,1.00E-05,0.1,0.63,0.14,1.19,86386785,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0006,1.00E-05,0.11,3.03,0.24,1.08,87191805,44.6382,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0005,1.00E-05,0.12,3.03,0.24,1.08,87191805,44.6382,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0005,1.00E-05,0.13,3.03,0.24,1.08,87191805,44.6382,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0006,1.00E-05,0.14,3.03,0.24,1.08,87191805,44.6382,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0006,1.00E-05,0.15,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0006,1.00E-05,0.16,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0006,1.00E-05,0.17,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0007,1.00E-05,0.18,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0007,1.00E-05,0.19,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0007,1.00E-05,0.2,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0007,1.00E-05,0.21,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0007,1.00E-05,0.22,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0007,1.00E-05,0.23,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0007,1.00E-05,0.24,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0008,1.00E-05,0.25,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0008,1.00E-05,0.26,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0008,1.00E-05,0.27,2.08,0.18,1.06,86923465,44.7632,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0008,1.00E-05,0.28,4.5,0.34,0.9,89313633,37.4624,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0008,1.00E-05,0.29,4.5,0.34,0.9,89313633,37.4624,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0008,1.00E-05,0.3,4.5,0.34,0.9,89313633,37.4624,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0008,1.00E-05,0.31,3.27,0.14,0.88,87191805,44.6382,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.001,1.00E-05,0.32,3.27,0.14,0.88,87191805,44.6382,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0009,1.00E-05,0.33,4.78,0.18,0.81,87460145,44.7007,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0008,1.00E-05,0.34,4.78,0.18,0.81,87460145,44.7007,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0008,1.00E-05,0.35,4.78,0.18,0.81,87460145,44.7007,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0008,1.00E-05,0.36,4.78,0.18,0.81,87460145,44.7007,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0009,1.00E-05,0.37,4.78,0.18,0.81,87460145,44.7007,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0016,1.00E-05,0.38,4.78,0.18,0.81,87460145,44.7007,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0015,1.00E-05,0.39,4.78,0.18,0.81,87460145,44.7007,140693761,7.16211
temperature_4.78e+01.csv,4.78E+01,0.0014,1.00E-05,0.4,4.78,0.18,0.81,87460145,44.7007,140693761,7.16211
temperature_4.78e+03.csv,4.78E+03,0.0003,1.00E-03,0.01,3.9,0.39,0.91,6698191,4122.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0003,1.00E-03,0.02,3.9,0.39,0.91,6698191,4122.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0003,1.00E-03,0.03,4.5,0.34,0.9,6698191,4122.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0004,1.00E-03,0.04,4.5,0.34,0.9,6698191,4122.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0003,1.00E-03,0.05,4.5,0.34,0.9,6698191,4122.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0004,1.00E-03,0.06,4.5,0.34,0.9,6698191,4122.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0004,1.00E-03,0.07,4.5,0.34,0.9,6698191,4122.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0004,1.00E-03,0.08,5.05,0.37,0.81,6698191,4122.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0005,1.00E-03,0.09,5.05,0.37,0.81,6698191,4122.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0004,1.00E-03,0.1,5.05,0.37,0.81,6698191,4122.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0005,1.00E-03,0.11,5.05,0.37,0.81,6698191,4122.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0006,1.00E-03,0.12,5.05,0.37,0.81,6698191,4122.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0005,1.00E-03,0.13,0.39,0.71,0.47,5356491,4668.22,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0005,1.00E-03,0.14,0.39,0.71,0.47,5356491,4668.22,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0006,1.00E-03,0.15,1.45,0.67,0.48,5893171,4042.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0006,1.00E-03,0.16,1.45,0.67,0.48,5893171,4042.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0007,1.00E-03,0.17,1.45,0.67,0.48,5893171,4042.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0007,1.00E-03,0.18,1.45,0.67,0.48,5893171,4042.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0008,1.00E-03,0.19,1.45,0.67,0.48,5893171,4042.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0008,1.00E-03,0.2,1.45,0.67,0.48,5893171,4042.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0008,1.00E-03,0.21,1.45,0.67,0.48,5893171,4042.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0008,1.00E-03,0.22,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0008,1.00E-03,0.23,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.001,1.00E-03,0.24,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.001,1.00E-03,0.25,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0013,1.00E-03,0.26,4.97,0.61,0.41,6429851,4106.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0009,1.00E-03,0.27,4.97,0.61,0.41,6429851,4106.39,28075434,571.49
