c0,c1,Requested_tolerance,estimated_error,l0,l1,Total_retrieve_size,MaxErr,MSE,PSNR
0.92,3.67,11586.2,11284.5,7,8,12573,3520.19,52.7312,84.0582
3.91,0.61,11586.2,9000.96,9,6,9873,5368.98,48.8649,84.3889
0.91,5.47,11586.2,7464.96,8,9,20277,1807.6,31.9312,86.2367
2.81,0.95,11586.2,9646.08,8,7,9881,3630.74,43.9802,84.8463
0.49,4.2,11586.2,10608.6,7,8,12573,3520.19,52.7312,84.0582
4.33,3.24,11586.2,11069.4,9,8,16239,1613.53,24.4072,87.4037
1.75,1.07,11586.2,11550.7,7,7,8173,3984.33,59.9906,83.498
5.25,1.64,11586.2,8734.72,9,8,16239,1613.53,24.4072,87.4037
3.83,1.45,11586.2,9861.12,9,7,11839,3015.83,32.5649,86.1513
5.5,2.09,11586.2,9912.32,9,8,16239,1613.53,24.4072,87.4037
3.86,4.15,11586.2,8202.24,9,9,22235,1186.46,20.6461,88.1305
3.68,4.57,11586.2,8448,9,9,22235,1186.46,20.6461,88.1305
1.34,2.31,11586.2,7475.2,8,8,14281,2416.77,35.4238,85.7859
3.71,4.88,11586.2,8796.16,9,9,22235,1186.46,20.6461,88.1305
1.75,4.9,11586.2,6809.6,9,9,22235,1186.46,20.6461,88.1305
5.1,1.41,11586.2,10997.8,9,7,11839,3015.83,32.5649,86.1513
2.61,4.25,11586.2,11376.6,9,8,16239,1613.53,24.4072,87.4037
2.23,4.81,11586.2,7208.96,9,9,22235,1186.46,20.6461,88.1305
1.97,4.1,11586.2,10414.1,9,8,16239,1613.53,24.4072,87.4037
1.1,3.53,11586.2,9482.24,8,8,14281,2416.77,35.4238,85.7859
1.02,4.04,11586.2,10362.9,8,8,14281,2416.77,35.4238,85.7859
4.29,4.23,11586.2,8724.48,9,9,22235,1186.46,20.6461,88.1305
4.27,0.7,11586.2,10106.9,9,6,9873,5368.98,48.8649,84.3889
4.08,0.41,11586.2,10895.4,9,5,8266,9269.12,61.5563,83.3861
1.12,0.59,11586.2,9420.8,7,6,6207,6060.43,76.992,82.4144
2.55,4.44,11586.2,7157.76,9,9,22235,1186.46,20.6461,88.1305
0.84,2.23,11586.2,8007.68,7,8,12573,3520.19,52.7312,84.0582
4.53,1.79,11586.2,8304.64,9,8,16239,1613.53,24.4072,87.4037
3.19,1.52,11586.2,9492.48,9,7,11839,3015.83,32.5649,86.1513
4.58,0.41,11586.2,11407.4,9,5,8266,9269.12,61.5563,83.3861
1.84,4.13,11586.2,10342.4,9,8,16239,1613.53,24.4072,87.4037
4.51,2.61,11586.2,9963.52,9,8,16239,1613.53,24.4072,87.4037
4.25,3.09,11586.2,10680.3,9,8,16239,1613.53,24.4072,87.4037
2.96,4.1,11586.2,11427.8,9,8,16239,1613.53,24.4072,87.4037
3.62,1.48,11586.2,9768.96,9,7,11839,3015.83,32.5649,86.1513
1.84,5.36,11586.2,7372.8,9,9,22235,1186.46,20.6461,88.1305
3.43,3.77,11586.2,11233.3,9,8,16239,1613.53,24.4072,87.4037
1.31,4.05,11586.2,10977.3,8,8,14281,2416.77,35.4238,85.7859
3.2,3.63,11586.2,10711,9,8,16239,1613.53,24.4072,87.4037
0.44,2.63,11586.2,7188.48,7,8,12573,3520.19,52.7312,84.0582
0.43,0.45,11586.2,10895.4,6,5,4108,10496.1,115.66,80.647
5.43,5.2,11586.2,10885.1,9,9,22235,1186.46,20.6461,88.1305
1.75,5.21,11586.2,7127.04,9,9,22235,1186.46,20.6461,88.1305
4.49,5.05,11586.2,9768.96,9,9,22235,1186.46,20.6461,88.1305
0.59,2.16,11586.2,11264,7,7,8173,3984.33,59.9906,83.498
4.26,5.29,11586.2,9779.2,9,9,22235,1186.46,20.6461,88.1305
5.09,3.19,11586.2,8478.72,9,9,22235,1186.46,20.6461,88.1305
3.93,2.79,11586.2,9738.24,9,8,16239,1613.53,24.4072,87.4037
2.99,0.92,11586.2,9891.84,8,7,9881,3630.74,43.9802,84.8463
2.88,1.42,11586.2,8765.44,9,7,11839,3015.83,32.5649,86.1513
3.01,3.43,11586.2,10106.9,9,8,16239,1613.53,24.4072,87.4037
0.76,5.54,11586.2,8785.92,7,9,18569,2800.28,48.7127,84.4024
0.27,3.78,11586.2,8847.36,7,8,12573,3520.19,52.7312,84.0582
0.8,3.2,11586.2,9830.4,7,8,12573,3520.19,52.7312,84.0582
3.73,4.03,11586.2,7946.24,9,9,22235,1186.46,20.6461,88.1305
3.94,4.87,11586.2,9021.44,9,9,22235,1186.46,20.6461,88.1305
1.38,1.47,11586.2,8847.36,8,7,9881,3630.74,43.9802,84.8463
1.79,0.92,11586.2,11202.6,8,6,7915,6161.85,60.2045,83.4825
4.92,2.98,11586.2,11141.1,9,8,16239,1613.53,24.4072,87.4037
2.93,3.98,11586.2,11151.4,9,8,16239,1613.53,24.4072,87.4037
0.03,4.66,11586.2,10035.2,5,8,11608,11379.5,120.569,80.4665
4.46,1.25,11586.2,9687.04,9,7,11839,3015.83,32.5649,86.1513
0.36,3.64,11586.2,8929.28,7,8,12573,3520.19,52.7312,84.0582
4.37,2.63,11586.2,9861.12,9,8,16239,1613.53,24.4072,87.4037
2.38,4.24,11586.2,11120.6,9,8,16239,1613.53,24.4072,87.4037
2.58,3.33,11586.2,9461.76,9,8,16239,1613.53,24.4072,87.4037
2.24,2.61,11586.2,9932.8,8,8,14281,2416.77,35.4238,85.7859
3.75,3.62,11586.2,11253.8,9,8,16239,1613.53,24.4072,87.4037
3.98,2.46,11586.2,9113.6,9,8,16239,1613.53,24.4072,87.4037
0.52,1.23,11586.2,7168,7,7,8173,3984.33,59.9906,83.498
2.7,0.86,11586.2,9052.16,8,7,9881,3630.74,43.9802,84.8463
3.31,5.48,11586.2,9000.96,9,9,22235,1186.46,20.6461,88.1305
2.21,2.52,11586.2,9687.04,8,8,14281,2416.77,35.4238,85.7859
3.05,2.91,11586.2,9082.88,9,8,16239,1613.53,24.4072,87.4037
3.88,0.34,11586.2,9543.68,9,5,8266,9269.12,61.5563,83.3861
3.9,3.14,11586.2,10424.3,9,8,16239,1613.53,24.4072,87.4037
5.36,4.68,11586.2,10281,9,9,22235,1186.46,20.6461,88.1305
0.82,4.22,11586.2,10321.9,8,8,14281,2416.77,35.4238,85.7859
2.11,0.7,11586.2,10055.7,8,6,7915,6161.85,60.2045,83.4825
4.79,4.08,11586.2,9082.88,9,9,22235,1186.46,20.6461,88.1305
3.77,2.35,11586.2,8673.28,9,8,16239,1613.53,24.4072,87.4037
2.46,2.3,11586.2,7229.44,9,8,16239,1613.53,24.4072,87.4037
0.43,1.74,11586.2,10649.6,6,7,7681,7425.55,87.5116,81.8582
0.58,5.41,11586.2,7915.52,7,9,18569,2800.28,48.7127,84.4024
4.69,0.13,11586.2,6932.48,9,5,8266,9269.12,61.5563,83.3861
3.19,1.51,11586.2,9451.52,9,7,11839,3015.83,32.5649,86.1513
4.69,4.41,11586.2,9318.4,9,9,22235,1186.46,20.6461,88.1305
0.85,1.18,11586.2,8314.88,7,7,8173,3984.33,59.9906,83.498
5.07,2.04,11586.2,9369.6,9,8,16239,1613.53,24.4072,87.4037
3.12,0.4,11586.2,9666.56,8,6,7915,6161.85,60.2045,83.4825
4.47,1.41,11586.2,10352.6,9,7,11839,3015.83,32.5649,86.1513
3.04,3.67,11586.2,10629.1,9,8,16239,1613.53,24.4072,87.4037
3.46,1.27,11586.2,8744.96,9,7,11839,3015.83,32.5649,86.1513
3.18,1.54,11586.2,9564.16,9,7,11839,3015.83,32.5649,86.1513
0.26,3.88,11586.2,9011.2,7,8,12573,3520.19,52.7312,84.0582
2.46,3.21,11586.2,9093.12,9,8,16239,1613.53,24.4072,87.4037
1.51,0.88,11586.2,9789.44,7,7,8173,3984.33,59.9906,83.498
1.87,2.59,11586.2,9134.08,8,8,14281,2416.77,35.4238,85.7859
1.77,2.08,11586.2,7884.8,8,8,14281,2416.77,35.4238,85.7859
4.75,1.63,11586.2,11540.5,9,7,11839,3015.83,32.5649,86.1513
0.22,2.12,11586.2,10485.8,6,7,7681,7425.55,87.5116,81.8582
4.67,3.04,11586.2,11008,9,8,16239,1613.53,24.4072,87.4037
0.72,2.7,11586.2,8478.72,7,8,12573,3520.19,52.7312,84.0582
2.85,2.91,11586.2,8878.08,9,8,16239,1613.53,24.4072,87.4037
3.95,4.29,11586.2,8437.76,9,9,22235,1186.46,20.6461,88.1305
4.63,5.41,11586.2,10281,9,9,22235,1186.46,20.6461,88.1305
0.98,4.08,11586.2,10362.9,8,8,14281,2416.77,35.4238,85.7859
3.96,2.65,11586.2,9482.24,9,8,16239,1613.53,24.4072,87.4037
4.54,3.41,11586.2,8140.8,9,9,22235,1186.46,20.6461,88.1305
2.2,5.16,11586.2,7536.64,9,9,22235,1186.46,20.6461,88.1305
3.57,4.57,11586.2,8335.36,9,9,22235,1186.46,20.6461,88.1305
1.55,3.01,11586.2,9338.88,8,8,14281,2416.77,35.4238,85.7859
3.32,1.41,11586.2,9175.04,9,7,11839,3015.83,32.5649,86.1513
4.89,1.01,11586.2,9144.32,9,7,11839,3015.83,32.5649,86.1513
0.75,2.29,11586.2,7761.92,7,8,12573,3520.19,52.7312,84.0582
2.8,2.12,11586.2,11550.7,9,7,11839,3015.83,32.5649,86.1513
0.46,2.68,11586.2,7372.8,7,8,12573,3520.19,52.7312,84.0582
5.21,5.5,11586.2,10967,9,9,22235,1186.46,20.6461,88.1305
2.08,1.39,11586.2,9953.28,8,7,9881,3630.74,43.9802,84.8463
3.12,4.66,11586.2,7966.72,9,9,22235,1186.46,20.6461,88.1305
3.68,5.47,11586.2,9369.6,9,9,22235,1186.46,20.6461,88.1305
4.5,2.69,11586.2,10117.1,9,8,16239,1613.53,24.4072,87.4037
3.3,0.04,11586.2,9379.84,8,3,4833,26912.6,133.671,80.0185
1,0.5,11586.2,8192,7,6,6207,6060.43,76.992,82.4144
3.1,0.06,11586.2,10281,8,3,4833,26912.6,133.671,80.0185
5.3,0.88,11586.2,9031.68,9,7,11839,3015.83,32.5649,86.1513
0.79,3.93,11586.2,11284.5,7,8,12573,3520.19,52.7312,84.0582
3.33,3.59,11586.2,10762.2,9,8,16239,1613.53,24.4072,87.4037
2.54,3.11,11586.2,11571.2,8,8,14281,2416.77,35.4238,85.7859
0.24,1.02,11586.2,10321.9,6,6,5715,9662.01,103.663,81.1226
2.64,3.08,11586.2,9011.2,9,8,16239,1613.53,24.4072,87.4037
1.98,3.03,11586.2,10260.5,8,8,14281,2416.77,35.4238,85.7859
0.23,5.2,11586.2,6266.88,7,9,18569,2800.28,48.7127,84.4024
4.32,3.66,11586.2,8171.52,9,9,22235,1186.46,20.6461,88.1305
1.94,3.23,11586.2,10588.2,8,8,14281,2416.77,35.4238,85.7859
1.78,1.51,11586.2,9830.4,8,7,9881,3630.74,43.9802,84.8463
2.81,4.3,11586.2,7280.64,9,9,22235,1186.46,20.6461,88.1305
4.83,3.67,11586.2,8704,9,9,22235,1186.46,20.6461,88.1305
3.47,5.22,11586.2,8898.56,9,9,22235,1186.46,20.6461,88.1305
3.35,4.2,11586.2,7731.2,9,9,22235,1186.46,20.6461,88.1305
2.82,4.39,11586.2,7383.04,9,9,22235,1186.46,20.6461,88.1305
1.02,2.28,11586.2,11427.8,8,7,9881,3630.74,43.9802,84.8463
2.39,2.58,11586.2,7731.2,9,8,16239,1613.53,24.4072,87.4037
2.48,0.08,11586.2,7700.48,8,4,5568,20265.2,126.102,80.2716
0.97,2.76,11586.2,9625.6,7,8,12573,3520.19,52.7312,84.0582
2.27,3.82,11586.2,10147.8,9,8,16239,1613.53,24.4072,87.4037
5.51,1.76,11586.2,9246.72,9,8,16239,1613.53,24.4072,87.4037
0.7,0.87,11586.2,9994.24,7,6,6207,6060.43,76.992,82.4144
4.81,2.21,11586.2,9451.52,9,8,16239,1613.53,24.4072,87.4037
4.78,0.25,11586.2,8990.72,9,5,8266,9269.12,61.5563,83.3861
0.07,3.02,11586.2,7331.84,5,8,11608,11379.5,120.569,80.4665
3.36,0.64,11586.2,8683.52,9,6,9873,5368.98,48.8649,84.3889
5.13,5.46,11586.2,10844.2,9,9,22235,1186.46,20.6461,88.1305
2.51,2.15,11586.2,11376.6,9,7,11839,3015.83,32.5649,86.1513
5.51,4.9,11586.2,10659.8,9,9,22235,1186.46,20.6461,88.1305
5.07,1.32,11586.2,10598.4,9,7,11839,3015.83,32.5649,86.1513
3.78,0.38,11586.2,10096.6,9,5,8266,9269.12,61.5563,83.3861
0.12,2.13,11586.2,10690.6,5,7,7208,11566.1,126.99,80.2411
4.12,2.18,11586.2,8683.52,9,8,16239,1613.53,24.4072,87.4037
4.04,4.35,11586.2,8591.36,9,9,22235,1186.46,20.6461,88.1305
2.26,4.53,11586.2,6952.96,9,9,22235,1186.46,20.6461,88.1305
3.95,3.71,11586.2,7843.84,9,9,22235,1186.46,20.6461,88.1305
1.71,5.25,11586.2,8878.08,8,9,20277,1807.6,31.9312,86.2367
3.42,0.71,11586.2,9318.4,9,6,9873,5368.98,48.8649,84.3889
0.92,0.6,11586.2,8683.52,7,6,6207,6060.43,76.992,82.4144
1.63,2.66,11586.2,8785.92,8,8,14281,2416.77,35.4238,85.7859
2.9,1.25,11586.2,11059.2,8,7,9881,3630.74,43.9802,84.8463
1.36,0.59,11586.2,10403.8,7,6,6207,6060.43,76.992,82.4144
3.06,1.47,11586.2,9154.56,9,7,11839,3015.83,32.5649,86.1513
0.51,0.75,11586.2,8232.96,7,6,6207,6060.43,76.992,82.4144
2.12,1.32,11586.2,9748.48,8,7,9881,3630.74,43.9802,84.8463
2.33,4.04,11586.2,10659.8,9,8,16239,1613.53,24.4072,87.4037
1.23,2.73,11586.2,8110.08,8,8,14281,2416.77,35.4238,85.7859
2.02,1.46,11586.2,10117.1,8,7,9881,3630.74,43.9802,84.8463
1.55,2.43,11586.2,8151.04,8,8,14281,2416.77,35.4238,85.7859
2.19,1.21,11586.2,9441.28,8,7,9881,3630.74,43.9802,84.8463
1.46,4.33,11586.2,10362.9,9,8,16239,1613.53,24.4072,87.4037
4.36,2.74,11586.2,10076.2,9,8,16239,1613.53,24.4072,87.4037
3.59,2.95,11586.2,9717.76,9,8,16239,1613.53,24.4072,87.4037
2.95,0.93,11586.2,9850.88,8,7,9881,3630.74,43.9802,84.8463
1.35,1.13,11586.2,10158.1,7,7,8173,3984.33,59.9906,83.498
1.6,5.25,11586.2,8652.8,8,9,20277,1807.6,31.9312,86.2367
1.5,5.49,11586.2,8693.76,8,9,20277,1807.6,31.9312,86.2367
4.8,0.52,11586.2,9175.04,9,6,9873,5368.98,48.8649,84.3889
1.8,0.31,11586.2,8765.44,8,5,6308,9472.11,73.0466,82.6428
3.33,1.4,11586.2,9144.32,9,7,11839,3015.83,32.5649,86.1513
3.89,3.82,11586.2,7895.04,9,9,22235,1186.46,20.6461,88.1305
2.83,3.91,11586.2,10905.6,9,8,16239,1613.53,24.4072,87.4037
5.16,4.88,11586.2,10281,9,9,22235,1186.46,20.6461,88.1305
0.6,1.58,11586.2,8929.28,7,7,8173,3984.33,59.9906,83.498
3.86,0.47,11586.2,7802.88,9,6,9873,5368.98,48.8649,84.3889
1.37,4.4,11586.2,7311.36,8,9,20277,1807.6,31.9312,86.2367
1.58,1.52,11586.2,9461.76,8,7,9881,3630.74,43.9802,84.8463
4.76,1.94,11586.2,8847.36,9,8,16239,1613.53,24.4072,87.4037
2.49,4.7,11586.2,7362.56,9,9,22235,1186.46,20.6461,88.1305
0.32,1.7,11586.2,9584.64,6,7,7681,7425.55,87.5116,81.8582
5.11,5.24,11586.2,10598.4,9,9,22235,1186.46,20.6461,88.1305
1.55,0.79,11586.2,9646.08,8,6,7915,6161.85,60.2045,83.4825
3.22,4.01,11586.2,11509.8,9,8,16239,1613.53,24.4072,87.4037
1.84,3.7,11586.2,11345.9,8,8,14281,2416.77,35.4238,85.7859
4.94,1.91,11586.2,8970.24,9,8,16239,1613.53,24.4072,87.4037
4.34,4.87,11586.2,9431.04,9,9,22235,1186.46,20.6461,88.1305
3.09,4.22,11586.2,7485.44,9,9,22235,1186.46,20.6461,88.1305
1.62,5.34,11586.2,8785.92,8,9,20277,1807.6,31.9312,86.2367
0.13,1.01,11586.2,10403.8,5,6,5242,12517.4,145.119,79.6616
0.47,1.9,11586.2,9707.52,7,7,8173,3984.33,59.9906,83.498
3.34,5.03,11586.2,8570.88,9,9,22235,1186.46,20.6461,88.1305
1.21,5.34,11586.2,7946.24,8,9,20277,1807.6,31.9312,86.2367
3.49,5.38,11586.2,9082.88,9,9,22235,1186.46,20.6461,88.1305
4.08,3.3,11586.2,10936.3,9,8,16239,1613.53,24.4072,87.4037
1.76,4.84,11586.2,6758.4,9,9,22235,1186.46,20.6461,88.1305
3.47,0.66,11586.2,8960,9,6,9873,5368.98,48.8649,84.3889
4.92,2.25,11586.2,9646.08,9,8,16239,1613.53,24.4072,87.4037
0.16,0.71,11586.2,8437.76,5,6,5242,12517.4,145.119,79.6616
4,3.14,11586.2,10526.7,9,8,16239,1613.53,24.4072,87.4037
3.02,2.91,11586.2,9052.16,9,8,16239,1613.53,24.4072,87.4037
0.94,2.73,11586.2,9441.28,7,8,12573,3520.19,52.7312,84.0582
4.71,5.49,11586.2,10444.8,9,9,22235,1186.46,20.6461,88.1305
4.08,3.61,11586.2,11571.2,9,8,16239,1613.53,24.4072,87.4037
5.04,0.58,11586.2,9912.32,9,6,9873,5368.98,48.8649,84.3889
0.96,0.64,11586.2,9175.04,7,6,6207,6060.43,76.992,82.4144
2.46,5.18,11586.2,7823.36,9,9,22235,1186.46,20.6461,88.1305
1.34,4.78,11586.2,7639.04,8,9,20277,1807.6,31.9312,86.2367
2.62,4.88,11586.2,7680,9,9,22235,1186.46,20.6461,88.1305
1.67,3.08,11586.2,9728,8,8,14281,2416.77,35.4238,85.7859
1.8,0.98,11586.2,7700.48,8,7,9881,3630.74,43.9802,84.8463
1.42,1.57,11586.2,9338.88,8,7,9881,3630.74,43.9802,84.8463
1.67,4.76,11586.2,11458.6,9,8,16239,1613.53,24.4072,87.4037
1.51,1.53,11586.2,9359.36,8,7,9881,3630.74,43.9802,84.8463
0.18,3.73,11586.2,9113.6,6,8,12081,5753.57,79.5389,82.273
3.21,5.41,11586.2,8826.88,9,9,22235,1186.46,20.6461,88.1305
2.13,2.45,11586.2,9379.84,8,8,14281,2416.77,35.4238,85.7859
3.92,2.97,11586.2,10096.6,9,8,16239,1613.53,24.4072,87.4037
2.71,0.54,11586.2,9973.76,8,6,7915,6161.85,60.2045,83.4825
4.02,5.27,11586.2,9512.96,9,9,22235,1186.46,20.6461,88.1305
4.94,0.08,11586.2,7680,9,4,7526,19791.5,114.569,80.6882
5.11,5.38,11586.2,10741.8,9,9,22235,1186.46,20.6461,88.1305
3.34,0.4,11586.2,10117.1,8,6,7915,6161.85,60.2045,83.4825
1.3,0.24,11586.2,9256.96,7,5,4600,10037.1,88.2151,81.8234
2.19,4.7,11586.2,7055.36,9,9,22235,1186.46,20.6461,88.1305
1.53,1.03,11586.2,10485.8,7,7,8173,3984.33,59.9906,83.498
5.09,3.23,11586.2,8519.68,9,9,22235,1186.46,20.6461,88.1305
0.11,0.63,11586.2,6963.2,5,6,5242,12517.4,145.119,79.6616
1.61,1.95,11586.2,11284.5,8,7,9881,3630.74,43.9802,84.8463
0.38,1.54,11586.2,9420.8,6,7,7681,7425.55,87.5116,81.8582
0.55,3,11586.2,8396.8,7,8,12573,3520.19,52.7312,84.0582
1.13,4.42,11586.2,11366.4,8,8,14281,2416.77,35.4238,85.7859
5.51,1.7,11586.2,9123.84,9,8,16239,1613.53,24.4072,87.4037
0.46,5.25,11586.2,7260.16,7,9,18569,2800.28,48.7127,84.4024
2.37,5.12,11586.2,7669.76,9,9,22235,1186.46,20.6461,88.1305
0.63,5.37,11586.2,8079.36,7,9,18569,2800.28,48.7127,84.4024
0.64,0.09,11586.2,11141.1,6,3,2633,24864.6,176.566,78.8098
0.3,3.77,11586.2,8949.76,7,8,12573,3520.19,52.7312,84.0582
2.07,1.68,11586.2,11120.6,8,7,9881,3630.74,43.9802,84.8463
1.16,1.41,11586.2,10526.7,7,7,8173,3984.33,59.9906,83.498
4.38,3.83,11586.2,8407.04,9,9,22235,1186.46,20.6461,88.1305
3.45,4.24,11586.2,7874.56,9,9,22235,1186.46,20.6461,88.1305
5.44,1.73,11586.2,9113.6,9,8,16239,1613.53,24.4072,87.4037
1.49,2.92,11586.2,9031.68,8,8,14281,2416.77,35.4238,85.7859
2.34,0.59,11586.2,9625.6,8,6,7915,6161.85,60.2045,83.4825
0.37,4.76,11586.2,11264,7,8,12573,3520.19,52.7312,84.0582
5.28,4.98,11586.2,10506.2,9,9,22235,1186.46,20.6461,88.1305
2.85,3.98,11586.2,11069.4,9,8,16239,1613.53,24.4072,87.4037
4.87,0.16,11586.2,7608.32,9,5,8266,9269.12,61.5563,83.3861
4.13,0.23,11586.2,7997.44,9,5,8266,9269.12,61.5563,83.3861
1.19,3.54,11586.2,9687.04,8,8,14281,2416.77,35.4238,85.7859
0.27,2.67,11586.2,6574.08,7,8,12573,3520.19,52.7312,84.0582
2.14,4.89,11586.2,7198.72,9,9,22235,1186.46,20.6461,88.1305
1.33,5.5,11586.2,8355.84,8,9,20277,1807.6,31.9312,86.2367
2.66,4.58,11586.2,7413.76,9,9,22235,1186.46,20.6461,88.1305
1.87,4,11586.2,10106.9,9,8,16239,1613.53,24.4072,87.4037
1.66,5.21,11586.2,8734.72,8,9,20277,1807.6,31.9312,86.2367
3.8,2.66,11586.2,9338.88,9,8,16239,1613.53,24.4072,87.4037
4.86,2.13,11586.2,9338.88,9,8,16239,1613.53,24.4072,87.4037
3.39,5.15,11586.2,8744.96,9,9,22235,1186.46,20.6461,88.1305
0.97,1.07,11586.2,8355.84,7,7,8173,3984.33,59.9906,83.498
4.32,1.58,11586.2,10895.4,9,7,11839,3015.83,32.5649,86.1513
2.4,4.31,11586.2,11284.5,9,8,16239,1613.53,24.4072,87.4037
4.61,0.72,11586.2,10618.9,9,6,9873,5368.98,48.8649,84.3889
3.04,2.31,11586.2,7843.84,9,8,16239,1613.53,24.4072,87.4037
0.91,0.51,11586.2,7905.28,7,6,6207,6060.43,76.992,82.4144
0.14,5.21,11586.2,11243.5,7,8,12573,3520.19,52.7312,84.0582
1.88,2.08,11586.2,10444.8,9,7,11839,3015.83,32.5649,86.1513
5.16,0.66,11586.2,10690.6,9,6,9873,5368.98,48.8649,84.3889
4.46,1.21,11586.2,9523.2,9,7,11839,3015.83,32.5649,86.1513
1.75,2.86,11586.2,9441.28,8,8,14281,2416.77,35.4238,85.7859
2.25,3.38,11586.2,11530.2,8,8,14281,2416.77,35.4238,85.7859
2.71,3.27,11586.2,9472,9,8,16239,1613.53,24.4072,87.4037
2.29,3.23,11586.2,11305,8,8,14281,2416.77,35.4238,85.7859
1.73,0.23,11586.2,10854.4,7,5,4600,10037.1,88.2151,81.8234
5.25,1.68,11586.2,8816.64,9,8,16239,1613.53,24.4072,87.4037
4.36,2.03,11586.2,8622.08,9,8,16239,1613.53,24.4072,87.4037
0.31,4.15,11586.2,9768.96,7,8,12573,3520.19,52.7312,84.0582
2.23,2.28,11586.2,6952.96,9,8,16239,1613.53,24.4072,87.4037
0.92,5.04,11586.2,7045.12,8,9,20277,1807.6,31.9312,86.2367
5.1,2.71,11586.2,10772.5,9,8,16239,1613.53,24.4072,87.4037
3.41,3.11,11586.2,9861.12,9,8,16239,1613.53,24.4072,87.4037
3.2,4.69,11586.2,8079.36,9,9,22235,1186.46,20.6461,88.1305
1.14,3.65,11586.2,9809.92,8,8,14281,2416.77,35.4238,85.7859
1.48,4.59,11586.2,7731.2,8,9,20277,1807.6,31.9312,86.2367
0.13,4.65,11586.2,10588.2,6,8,12081,5753.57,79.5389,82.273
3.21,2.13,11586.2,7649.28,9,8,16239,1613.53,24.4072,87.4037
0.57,3.29,11586.2,9072.64,7,8,12573,3520.19,52.7312,84.0582
4.97,1.05,11586.2,9390.08,9,7,11839,3015.83,32.5649,86.1513
2.64,1.22,11586.2,10403.8,8,7,9881,3630.74,43.9802,84.8463
1.75,0.24,11586.2,11100.2,7,5,4600,10037.1,88.2151,81.8234
2.33,4.68,11586.2,7178.24,9,9,22235,1186.46,20.6461,88.1305
5.15,4.67,11586.2,10055.7,9,9,22235,1186.46,20.6461,88.1305
2.84,1.65,11586.2,9666.56,9,7,11839,3015.83,32.5649,86.1513
4,5.22,11586.2,9441.28,9,9,22235,1186.46,20.6461,88.1305
2.01,1.43,11586.2,9973.76,8,7,9881,3630.74,43.9802,84.8463
1.61,0.39,11586.2,9789.44,7,6,6207,6060.43,76.992,82.4144
2.85,4.51,11586.2,7536.64,9,9,22235,1186.46,20.6461,88.1305
1.49,1.84,11586.2,10588.2,8,7,9881,3630.74,43.9802,84.8463
4.01,0.51,11586.2,8284.16,9,6,9873,5368.98,48.8649,84.3889
0.45,0.99,11586.2,9953.28,7,6,6207,6060.43,76.992,82.4144
5.25,3.47,11586.2,8929.28,9,9,22235,1186.46,20.6461,88.1305
3.14,4.66,11586.2,7987.2,9,9,22235,1186.46,20.6461,88.1305
3.26,5.35,11586.2,8816.64,9,9,22235,1186.46,20.6461,88.1305
0.33,4.92,11586.2,11427.8,7,8,12573,3520.19,52.7312,84.0582
5.26,3.83,11586.2,9308.16,9,9,22235,1186.46,20.6461,88.1305
3.77,0.32,11586.2,9103.36,9,5,8266,9269.12,61.5563,83.3861
1.13,2.7,11586.2,7843.84,8,8,14281,2416.77,35.4238,85.7859
5.4,3.89,11586.2,9512.96,9,9,22235,1186.46,20.6461,88.1305
4.89,0.37,11586.2,11069.4,9,5,8266,9269.12,61.5563,83.3861
3.86,3.51,11586.2,11141.1,9,8,16239,1613.53,24.4072,87.4037
4.06,1.36,11586.2,9728,9,7,11839,3015.83,32.5649,86.1513
5.51,0.83,11586.2,9041.92,9,7,11839,3015.83,32.5649,86.1513
2.95,2.97,11586.2,9103.36,9,8,16239,1613.53,24.4072,87.4037
3.57,2.31,11586.2,8386.56,9,8,16239,1613.53,24.4072,87.4037
0.51,4.64,11586.2,6840.32,7,9,18569,2800.28,48.7127,84.4024
3.86,1.93,11586.2,7905.28,9,8,16239,1613.53,24.4072,87.4037
1.35,5.21,11586.2,8099.84,8,9,20277,1807.6,31.9312,86.2367
4.21,3.85,11586.2,8253.44,9,9,22235,1186.46,20.6461,88.1305
2.79,1.02,11586.2,9891.84,8,7,9881,3630.74,43.9802,84.8463
2.87,4.58,11586.2,7628.8,9,9,22235,1186.46,20.6461,88.1305
0.86,5.46,11586.2,7352.32,8,9,20277,1807.6,31.9312,86.2367
5.37,3.34,11586.2,8919.04,9,9,22235,1186.46,20.6461,88.1305
1.74,4.12,11586.2,10219.5,9,8,16239,1613.53,24.4072,87.4037
5.32,0.7,11586.2,11182.1,9,6,9873,5368.98,48.8649,84.3889
3.41,3.37,11586.2,10393.6,9,8,16239,1613.53,24.4072,87.4037
0.92,1.26,11586.2,8929.28,7,7,8173,3984.33,59.9906,83.498
1.34,4.31,11586.2,11571.2,8,8,14281,2416.77,35.4238,85.7859
3.43,3.91,11586.2,11520,9,8,16239,1613.53,24.4072,87.4037
2.87,3.7,11586.2,10516.5,9,8,16239,1613.53,24.4072,87.4037
0.26,1.29,11586.2,7413.76,6,7,7681,7425.55,87.5116,81.8582
1.79,5.35,11586.2,7311.36,9,9,22235,1186.46,20.6461,88.1305
4.97,3.97,11586.2,9154.56,9,9,22235,1186.46,20.6461,88.1305
4.84,0.07,11586.2,7249.92,9,4,7526,19791.5,114.569,80.6882
0.79,2.75,11586.2,8867.84,7,8,12573,3520.19,52.7312,84.0582
